executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3632762,3.807091821
./mem-walk-no-thread-no-thrash,3467123,3.248938709
./mem-walk-no-thread-no-thrash,3648183,3.430188929
./mem-walk-no-thread-no-thrash,3554639,3.261677559
./mem-walk-no-thread-no-thrash,3824809,4.118718128
./mem-walk-no-thread-no-thrash,3547540,3.514872448
./mem-walk-no-thread-no-thrash,3660182,3.745303906
./mem-walk-no-thread-no-thrash,3684849,3.742888117
./mem-walk-no-thread-no-thrash,3476923,3.277146588
./mem-walk-no-thread-no-thrash,3652653,3.886174081
./mem-walk-no-thread,532482969,10.901249523
./mem-walk-no-thread,548541796,10.929989756
./mem-walk-no-thread,542298192,10.908314088
./mem-walk-no-thread,536385569,10.910720488
./mem-walk-no-thread,562330030,10.957079376
./mem-walk-no-thread,544536789,10.917742625
./mem-walk-no-thread,550841492,10.929164908
./mem-walk-no-thread,546062742,10.932123614
./mem-walk-no-thread,559138539,10.942753725
./mem-walk-no-thread,544091724,10.914218413
./mem-walk-no-thrash,23539146,11.388256673
./mem-walk-no-thrash,5428741,11.097088542
./mem-walk-no-thrash,5497897,11.091252595
./mem-walk-no-thrash,8345606,11.220144341
./mem-walk-no-thrash,19548978,11.343534131
./mem-walk-no-thrash,8872191,11.249420098
./mem-walk-no-thrash,18543102,11.279098964
./mem-walk-no-thrash,9580398,11.183614421
./mem-walk-no-thrash,21497345,11.248609266
./mem-walk-no-thrash,22230853,11.330367795
./mem-walk,1477467133,49.045786036
./mem-walk,1583640837,49.496669921
./mem-walk,4589434729,71.391629645
./mem-walk,1677683401,50.184716218
./mem-walk,1863232363,50.964793726
./mem-walk,1845170053,51.490285605
./mem-walk,1821747070,50.437862427
./mem-walk,1769630632,50.370533148
./mem-walk,1743084979,50.709172962
./mem-walk,1876242962,50.688684865
