date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379551735938,eth0,937958,930904,244837796,228200854
1379551735938,eth2,48950,36834724008,160029576,4899847065742
1379551735938,lo,2,2,168,168
1379551745945,eth0,937984,930930,244841984,228206278
1379551745945,eth2,48950,36835921237,160029576,4901073028238
1379551745945,lo,2,2,168,168
1379551755951,eth0,938007,930954,244845596,228214892
1379551755951,eth2,48950,36837118467,160029576,4902298991758
1379551755951,lo,2,2,168,168
1379551765957,eth0,938031,930982,244849374,228227558
1379551765957,eth2,48950,36838315697,160029576,4903524955278
1379551765957,lo,2,2,168,168
1379551775966,eth0,938057,931014,244853524,228245372
1379551775966,eth2,48950,36839512927,160029576,4904750918798
1379551775966,lo,2,2,168,168
1379551785976,eth0,938107,931065,244861672,228256418
1379551785976,eth2,48950,36840710157,160029576,4905976882318
1379551785976,lo,2,2,168,168
1379551795983,eth0,938141,931103,244867102,228269700
1379551795983,eth2,48950,36841907387,160029576,4907202845838
1379551795983,lo,2,2,168,168
1379551805989,eth0,938170,931138,244871710,228286064
1379551805989,eth2,48950,36843104617,160029576,4908428809358
1379551805989,lo,2,2,168,168
1379551815996,eth0,938192,931161,244875258,228292702
1379551815996,eth2,48950,36844301847,160029576,4909654772878
1379551815996,lo,2,2,168,168
1379551826002,eth0,938216,931189,244879036,228303452
1379551826002,eth2,48950,36845499077,160029576,4910880735374
1379551826002,lo,2,2,168,168
1379551836010,eth0,938241,931220,244883004,228318236
1379551836010,eth2,48950,36846696306,160029576,4912106698894
1379551836010,lo,2,2,168,168
1379551846019,eth0,938292,931272,244891334,228328484
1379551846019,eth2,48950,36847893536,160029576,4913332662414
1379551846019,lo,2,2,168,168
1379551856025,eth0,938327,931311,244896946,228342848
1379551856025,eth2,48950,36849090766,160029576,4914558625934
1379551856025,lo,2,2,168,168
1379551866031,eth0,938354,931344,244901198,228358218
1379551866031,eth2,48950,36850287996,160029576,4915784589454
1379551866031,lo,2,2,168,168
1379551876038,eth0,938378,931370,244905078,228367410
1379551876038,eth2,48950,36851485226,160029576,4917010552974
1379551876038,lo,2,2,168,168
1379551886044,eth0,938402,931395,244908856,228376134
1379551886044,eth2,48950,36852682456,160029576,4918236516494
1379551886044,lo,2,2,168,168
1379551896052,eth0,938425,931422,244912468,228388590
1379551896052,eth2,48950,36853879686,160029576,4919462480014
1379551896052,lo,2,2,168,168
1379551906061,eth0,938478,931481,244921154,228409740
1379551906061,eth2,48950,36855076916,160029576,4920688443534
1379551906061,lo,2,2,168,168
1379551916068,eth0,938512,931516,244926584,228419080
1379551916068,eth2,48950,36856274146,160029576,4921914406030
1379551916068,lo,2,2,168,168
1379551926074,eth0,938540,931550,244931018,228434894
