executable,cachemisses,runningtime
./mem-walk,11691009497,126.779599838
./mem-walk,11578524474,126.229292570
./mem-walk,11263685809,123.954965752
./mem-walk,12664251159,134.825349177
./mem-walk,11864102764,128.605282239
./mem-walk,11686112376,127.012721431
./mem-walk,11868807733,128.647506408
./mem-walk,11790232678,128.124002846
./mem-walk,11961808758,129.511603292
./mem-walk,11423926720,124.774707427
