executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3459100,3.117342965
./mem-walk-no-thread-no-thrash,3579102,3.379691309
./mem-walk-no-thread-no-thrash,3596935,3.621732999
./mem-walk-no-thread-no-thrash,3689670,3.807248140
./mem-walk-no-thread-no-thrash,3847985,4.012210015
./mem-walk-no-thread-no-thrash,3536020,3.641096822
./mem-walk-no-thread-no-thrash,3463345,3.396706869
./mem-walk-no-thread-no-thrash,3844305,4.173511421
./mem-walk-no-thread-no-thrash,3780070,3.808437185
./mem-walk-no-thread-no-thrash,3700492,3.852609786
./mem-walk-no-thread,587932257,11.037821600
./mem-walk-no-thread,584019269,11.067441901
./mem-walk-no-thread,576673774,11.082760504
./mem-walk-no-thread,584678842,11.032531415
./mem-walk-no-thread,591121991,11.079330884
./mem-walk-no-thread,582158470,11.027786174
./mem-walk-no-thread,597164614,11.054949766
./mem-walk-no-thread,596562275,11.038057591
./mem-walk-no-thread,580492366,11.122148267
./mem-walk-no-thread,594201205,11.038219145
./mem-walk-no-thrash,17437638,11.336782755
./mem-walk-no-thrash,22812180,11.202655167
./mem-walk-no-thrash,15698234,11.210961787
./mem-walk-no-thrash,5520345,11.093361113
./mem-walk-no-thrash,27767241,11.312446083
./mem-walk-no-thrash,26942820,11.374822848
./mem-walk-no-thrash,5698304,11.086010445
./mem-walk-no-thrash,23440496,11.288670588
./mem-walk-no-thrash,29896237,11.614953840
./mem-walk-no-thrash,20313249,11.370833989
./mem-walk,1847214573,50.178698654
./mem-walk,1575100012,49.879653296
./mem-walk,2056586516,49.753534957
./mem-walk,1683244922,50.221778647
./mem-walk,2020430755,49.199703819
./mem-walk,1872674085,49.994000968
./mem-walk,1926281909,50.107029025
./mem-walk,1770566564,49.860144419
./mem-walk,2113333692,48.978857877
./mem-walk,1972647371,49.792876321
