executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3566018,3.730262060
./mem-walk-no-thread-no-thrash,3542610,3.112652668
./mem-walk-no-thread-no-thrash,3507723,3.360394513
./mem-walk-no-thread-no-thrash,3576972,3.995343078
./mem-walk-no-thread-no-thrash,3512215,3.751070600
./mem-walk-no-thread-no-thrash,3580929,4.006984022
./mem-walk-no-thread-no-thrash,3316584,3.149655814
./mem-walk-no-thread-no-thrash,3688983,4.065725918
./mem-walk-no-thread-no-thrash,3440429,3.297894982
./mem-walk-no-thread-no-thrash,3410233,3.462085421
./mem-walk-no-thread,547587743,11.315484247
./mem-walk-no-thread,553703979,11.317239214
./mem-walk-no-thread,551248930,11.302813008
./mem-walk-no-thread,539625224,11.412775843
./mem-walk-no-thread,552081000,11.358158410
./mem-walk-no-thread,543035913,11.354867221
./mem-walk-no-thread,559968284,11.315403358
./mem-walk-no-thread,547963376,11.395483484
./mem-walk-no-thread,552129562,11.360688810
./mem-walk-no-thread,548840310,11.327729208
./mem-walk-no-thrash,27151192,11.337047303
./mem-walk-no-thrash,10512854,11.116303817
./mem-walk-no-thrash,16803472,11.272249753
./mem-walk-no-thrash,24025938,11.289239156
./mem-walk-no-thrash,25025231,11.314892817
./mem-walk-no-thrash,10812497,11.113750966
./mem-walk-no-thrash,19989867,11.513600016
./mem-walk-no-thrash,9804148,11.231356952
./mem-walk-no-thrash,24630957,11.341780124
./mem-walk-no-thrash,16431944,11.438554915
./mem-walk,1910055263,48.789160378
./mem-walk,1949287393,50.470867589
./mem-walk,1375348171,49.890806818
./mem-walk,1934179018,51.144665847
./mem-walk,1851949462,49.742015711
./mem-walk,1603949788,49.743614711
./mem-walk,1692094905,49.688231611
./mem-walk,1985449832,49.710010254
./mem-walk,2049270100,48.821907436
./mem-walk,1732782234,49.668703884
