executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3470554,3.241479674
./mem-walk-no-thread-no-thrash,3445218,3.212172677
./mem-walk-no-thread-no-thrash,3500076,3.125051732
./mem-walk-no-thread-no-thrash,3482682,3.078548280
./mem-walk-no-thread-no-thrash,3640801,3.429291225
./mem-walk-no-thread-no-thrash,3570652,3.537570283
./mem-walk-no-thread-no-thrash,3677702,4.152126559
./mem-walk-no-thread-no-thrash,3693317,4.153157547
./mem-walk-no-thread-no-thrash,3670788,4.052746943
./mem-walk-no-thread-no-thrash,3706853,4.207515583
./mem-walk-no-thread,548413483,11.076170153
./mem-walk-no-thread,542328309,11.117855738
./mem-walk-no-thread,564851289,11.098304489
./mem-walk-no-thread,540089309,11.213088383
./mem-walk-no-thread,542896856,11.160940480
./mem-walk-no-thread,546543571,11.178670667
./mem-walk-no-thread,553564222,11.144458835
./mem-walk-no-thread,554250497,11.183340444
./mem-walk-no-thread,547274008,11.084997805
./mem-walk-no-thread,544318730,11.161484162
./mem-walk-no-thrash,12612517,11.266632154
./mem-walk-no-thrash,21373575,11.414938615
./mem-walk-no-thrash,5961297,11.090603700
./mem-walk-no-thrash,10907738,11.101072173
./mem-walk-no-thrash,5972814,10.988334017
./mem-walk-no-thrash,6227902,11.094081646
./mem-walk-no-thrash,5587432,11.087561568
./mem-walk-no-thrash,5677365,11.094743568
./mem-walk-no-thrash,12562567,11.122858326
./mem-walk-no-thrash,5493926,11.091383658
./mem-walk,2413258978,56.927491036
./mem-walk,1985237653,54.765769719
./mem-walk,1362527061,50.912872263
./mem-walk,2006411198,54.901157474
./mem-walk,1496872868,51.328981353
./mem-walk,1969327583,55.267050837
./mem-walk,1518665243,51.779610817
./mem-walk,1811624248,52.479191003
./mem-walk,1517475112,52.332358163
./mem-walk,1639190287,52.136495665
