executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3550957,3.431996550
./mem-walk-no-thread-no-thrash,3519266,3.618423255
./mem-walk-no-thread-no-thrash,3510343,3.322209687
./mem-walk-no-thread-no-thrash,3579819,3.583341567
./mem-walk-no-thread-no-thrash,3542314,3.978530659
./mem-walk-no-thread-no-thrash,3394914,3.317380033
./mem-walk-no-thread-no-thrash,3487755,3.733468379
./mem-walk-no-thread-no-thrash,3580060,3.423898944
./mem-walk-no-thread-no-thrash,3488348,3.315523601
./mem-walk-no-thread-no-thrash,3352279,3.269187965
./mem-walk-no-thread,562569160,11.063120190
./mem-walk-no-thread,541245865,10.981079064
./mem-walk-no-thread,551943721,11.027914654
./mem-walk-no-thread,546518927,10.942741264
./mem-walk-no-thread,546193119,10.991325845
./mem-walk-no-thread,552901027,11.021925192
./mem-walk-no-thread,547306480,10.955485000
./mem-walk-no-thread,564427643,10.998768793
./mem-walk-no-thread,549882037,11.067472048
./mem-walk-no-thread,544192446,11.030499784
./mem-walk-no-thrash,23300874,11.450044894
./mem-walk-no-thrash,6016641,11.204601820
./mem-walk-no-thrash,23603135,11.235335936
./mem-walk-no-thrash,8003357,11.114461701
./mem-walk-no-thrash,19886477,11.332393264
./mem-walk-no-thrash,19133421,11.206803096
./mem-walk-no-thrash,18786671,11.244522138
./mem-walk-no-thrash,18793449,11.235711512
./mem-walk-no-thrash,23561832,11.551967484
./mem-walk-no-thrash,27042995,11.369325181
./mem-walk,1972755107,49.397250407
./mem-walk,1425954300,49.665528920
./mem-walk,1778016318,51.661312722
./mem-walk,1571567398,49.903156627
./mem-walk,1746771168,49.602992430
./mem-walk,1474712030,49.938950358
./mem-walk,2192600095,53.678336245
./mem-walk,1519997757,49.803631094
./mem-walk,1501721931,50.353667898
./mem-walk,1512267635,49.983496926
