executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,4034061,3.986153688
./mem-walk-no-thread-no-thrash,3802736,3.465462231
./mem-walk-no-thread-no-thrash,4018129,4.058547220
./mem-walk-no-thread-no-thrash,3651869,3.083404721
./mem-walk-no-thread-no-thrash,3865621,3.272362152
./mem-walk-no-thread-no-thrash,4089632,3.814458122
./mem-walk-no-thread-no-thrash,3985806,3.666758798
./mem-walk-no-thread-no-thrash,3795201,3.428319866
./mem-walk-no-thread-no-thrash,3678750,3.114743818
./mem-walk-no-thread-no-thrash,4067073,4.035251455
./mem-walk-no-thread,593721256,11.220999586
./mem-walk-no-thread,600505884,11.223480671
./mem-walk-no-thread,593659424,11.239608007
./mem-walk-no-thread,592267645,11.218388552
./mem-walk-no-thread,552003684,11.135206426
./mem-walk-no-thread,546400148,11.066505592
./mem-walk-no-thread,536496285,11.071692404
./mem-walk-no-thread,548042295,11.099957877
./mem-walk-no-thread,546093998,11.076332113
./mem-walk-no-thread,587527494,11.221831074
./mem-walk-no-thrash,28092182,11.726266980
./mem-walk-no-thrash,17301044,11.745163314
./mem-walk-no-thrash,14521756,11.714350456
./mem-walk-no-thrash,27000246,11.727042952
./mem-walk-no-thrash,27686708,12.159791569
./mem-walk-no-thrash,18330409,11.728188306
./mem-walk-no-thrash,22283698,11.728657435
./mem-walk-no-thrash,26685566,11.735085155
./mem-walk-no-thrash,22848672,11.729331185
./mem-walk-no-thrash,30359442,11.736722943
./mem-walk,3043452601,62.664445011
./mem-walk,2752487009,65.511686674
./mem-walk,2690375271,66.395294197
./mem-walk,3177899844,62.966647637
./mem-walk,3325087655,68.364813947
./mem-walk,2805655544,63.193149635
./mem-walk,2993657529,70.397568338
./mem-walk,3103100323,67.352877311
./mem-walk,3140605087,67.769900364
./mem-walk,2798211818,65.259632878
