executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3638529,3.760161171
./mem-walk-no-thread-no-thrash,3306101,3.133427240
./mem-walk-no-thread-no-thrash,3485706,3.128550557
./mem-walk-no-thread-no-thrash,3768311,4.056011610
./mem-walk-no-thread-no-thrash,3603137,3.807202758
./mem-walk-no-thread-no-thrash,3521034,3.567445304
./mem-walk-no-thread-no-thrash,3323893,3.126766357
./mem-walk-no-thread-no-thrash,3628745,4.136994329
./mem-walk-no-thread-no-thrash,3606467,3.807388189
./mem-walk-no-thread-no-thrash,3541826,3.908851816
./mem-walk-no-thread,587132613,11.232079964
./mem-walk-no-thread,590903414,11.317277476
./mem-walk-no-thread,592298193,11.193924743
./mem-walk-no-thread,584328833,11.299922634
./mem-walk-no-thread,597305456,11.224498124
./mem-walk-no-thread,579966370,11.339505581
./mem-walk-no-thread,602738304,11.248925667
./mem-walk-no-thread,594376802,11.321873767
./mem-walk-no-thread,595588818,11.217258744
./mem-walk-no-thread,578936402,11.287274313
./mem-walk-no-thrash,29727432,11.339247371
./mem-walk-no-thrash,10059938,11.103768168
./mem-walk-no-thrash,27363233,11.361623434
./mem-walk-no-thrash,8244161,11.121769016
./mem-walk-no-thrash,24721349,11.279180506
./mem-walk-no-thrash,19174664,11.263376891
./mem-walk-no-thrash,28303489,11.416859711
./mem-walk-no-thrash,18057340,12.019379065
./mem-walk-no-thrash,23758447,11.328725543
./mem-walk-no-thrash,9866563,11.010943904
./mem-walk,1710796854,49.439184744
./mem-walk,2450089937,56.609732221
./mem-walk,1941750191,50.192953003
./mem-walk,1621950579,49.691529064
./mem-walk,1430372918,50.000074605
./mem-walk,1510863860,50.111028009
./mem-walk,1639443149,49.571614113
./mem-walk,2081278744,53.638223481
./mem-walk,1665806816,49.478754050
./mem-walk,1573388597,49.704481785
