executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,4046212,4.068897955
./mem-walk-no-thread-no-thrash,3916167,3.954698386
./mem-walk-no-thread-no-thrash,4010372,3.868046896
./mem-walk-no-thread-no-thrash,4010340,4.143935234
./mem-walk-no-thread-no-thrash,3936668,3.935789721
./mem-walk-no-thread-no-thrash,3893228,3.851911056
./mem-walk-no-thread-no-thrash,3846677,3.627029975
./mem-walk-no-thread-no-thrash,3669648,3.153495363
./mem-walk-no-thread-no-thrash,3753103,3.481132482
./mem-walk-no-thread-no-thrash,3941865,4.001074540
./mem-walk-no-thread,583467495,11.128652691
./mem-walk-no-thread,581808630,11.122364557
./mem-walk-no-thread,554565619,10.989091188
./mem-walk-no-thread,549483905,10.971482849
./mem-walk-no-thread,544145342,10.943832127
./mem-walk-no-thread,537001274,10.936221687
./mem-walk-no-thread,542491202,10.966282667
./mem-walk-no-thread,540387947,10.945128056
./mem-walk-no-thread,544916790,10.989011529
./mem-walk-no-thread,537385017,10.925390806
./mem-walk-no-thrash,26599361,11.303885879
./mem-walk-no-thrash,28880975,11.580903176
./mem-walk-no-thrash,27632167,12.023738008
./mem-walk-no-thrash,30791576,11.320142192
./mem-walk-no-thrash,25890698,11.312682137
./mem-walk-no-thrash,25865994,11.309352978
./mem-walk-no-thrash,28279549,12.349578226
./mem-walk-no-thrash,29865552,11.520167865
./mem-walk-no-thrash,30213842,11.519961268
./mem-walk-no-thrash,28086491,11.339137799
./mem-walk,3881430390,71.954830189
./mem-walk,4341532634,72.614961630
./mem-walk,4056192130,71.932512248
./mem-walk,4318768940,74.679074129
./mem-walk,4509394229,75.671466186
./mem-walk,4038163045,70.469042010
./mem-walk,3899179110,70.399197748
./mem-walk,3812916089,69.179127844
./mem-walk,4049476856,70.263189286
./mem-walk,4293412905,75.264402060
