executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3537877,3.301583370
./mem-walk-no-thread-no-thrash,3660773,3.536539896
./mem-walk-no-thread-no-thrash,3564918,3.210584923
./mem-walk-no-thread-no-thrash,3405272,3.100784429
./mem-walk-no-thread-no-thrash,3437465,3.200963828
./mem-walk-no-thread-no-thrash,3646269,3.903155210
./mem-walk-no-thread-no-thrash,3825135,4.069571431
./mem-walk-no-thread-no-thrash,3788531,4.070017635
./mem-walk-no-thread-no-thrash,3710700,3.892320753
./mem-walk-no-thread-no-thrash,3843072,4.006249452
./mem-walk-no-thread,546937171,10.918227202
./mem-walk-no-thread,545395720,10.900337441
./mem-walk-no-thread,540994581,10.861668464
./mem-walk-no-thread,559691867,10.949757211
./mem-walk-no-thread,549719934,10.903354356
./mem-walk-no-thread,549703300,10.918221515
./mem-walk-no-thread,559718049,10.945214694
./mem-walk-no-thread,531654668,10.944709245
./mem-walk-no-thread,558837707,10.981512677
./mem-walk-no-thread,546558566,10.951370404
./mem-walk-no-thrash,24339157,11.327137432
./mem-walk-no-thrash,9853958,11.146670466
./mem-walk-no-thrash,18283678,11.045694534
./mem-walk-no-thrash,14538643,11.285895743
./mem-walk-no-thrash,16608176,11.423179164
./mem-walk-no-thrash,14723007,11.190618590
./mem-walk-no-thrash,28057871,11.465777262
./mem-walk-no-thrash,23452378,11.244211598
./mem-walk-no-thrash,25236211,11.275686684
./mem-walk-no-thrash,10029239,11.131727005
./mem-walk,5527779148,78.052057956
./mem-walk,2972245578,59.327613072
./mem-walk,3530829111,64.967353192
./mem-walk,2734287863,57.841909726
./mem-walk,3952580985,67.315821994
./mem-walk,3387947778,62.952595692
./mem-walk,3186086089,61.614149858
./mem-walk,3507205049,63.785679260
./mem-walk,3440932551,63.524247109
./mem-walk,4215977068,67.092785797
