executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3648809,4.202084781
./mem-walk-no-thread-no-thrash,3484357,3.431357193
./mem-walk-no-thread-no-thrash,3396098,3.143943577
./mem-walk-no-thread-no-thrash,3606494,3.908783196
./mem-walk-no-thread-no-thrash,3399225,3.426065532
./mem-walk-no-thread-no-thrash,3431952,3.507692493
./mem-walk-no-thread-no-thrash,3471831,3.486150245
./mem-walk-no-thread-no-thrash,3313191,3.151230532
./mem-walk-no-thread-no-thrash,3619408,3.995932889
./mem-walk-no-thread-no-thrash,3660419,3.802325675
./mem-walk-no-thread,580623822,11.099705624
./mem-walk-no-thread,580399389,11.074820297
./mem-walk-no-thread,580746806,11.099470395
./mem-walk-no-thread,542012934,10.915617414
./mem-walk-no-thread,564086615,10.989559104
./mem-walk-no-thread,559717278,10.943028004
./mem-walk-no-thread,559532914,10.957439933
./mem-walk-no-thread,554590343,10.917463668
./mem-walk-no-thread,548763047,10.947663715
./mem-walk-no-thread,538591494,10.892247334
./mem-walk-no-thrash,9771618,11.158803927
./mem-walk-no-thrash,17181633,11.170393972
./mem-walk-no-thrash,8727699,11.147432284
./mem-walk-no-thrash,21547022,11.362812788
./mem-walk-no-thrash,25769859,11.338570594
./mem-walk-no-thrash,30064173,11.366182753
./mem-walk-no-thrash,8265577,11.142510322
./mem-walk-no-thrash,21571790,11.185340661
./mem-walk-no-thrash,24683012,11.216844973
./mem-walk-no-thrash,28541339,11.437921570
./mem-walk,1924490007,50.041262886
./mem-walk,1805220551,49.590010552
./mem-walk,2688462982,55.690439215
./mem-walk,1620572016,49.775587494
./mem-walk,1944348288,48.910925012
./mem-walk,2181194251,50.364409196
./mem-walk,1785560225,49.407421842
./mem-walk,1702751041,50.072326007
./mem-walk,1683613689,49.938556988
./mem-walk,1923539792,53.213378017
