executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3809768,3.652516968
./mem-walk-no-thread-no-thrash,3869039,4.163462188
./mem-walk-no-thread-no-thrash,3623580,3.210075291
./mem-walk-no-thread-no-thrash,3723183,3.586698372
./mem-walk-no-thread-no-thrash,3473977,3.132404187
./mem-walk-no-thread-no-thrash,3556892,3.394879258
./mem-walk-no-thread-no-thrash,3567001,3.488904737
./mem-walk-no-thread-no-thrash,3693701,3.160837727
./mem-walk-no-thread-no-thrash,3544355,3.197818312
./mem-walk-no-thread-no-thrash,3700818,3.926856600
./mem-walk-no-thread,603158020,11.116317688
./mem-walk-no-thread,594570596,11.091321948
./mem-walk-no-thread,593793561,11.100993234
./mem-walk-no-thread,594862294,11.073166020
./mem-walk-no-thread,583898276,11.051928697
./mem-walk-no-thread,599373055,11.082285890
./mem-walk-no-thread,581878359,11.081433039
./mem-walk-no-thread,591127258,11.084313516
./mem-walk-no-thread,579674321,11.117720885
./mem-walk-no-thread,581586491,11.070748355
./mem-walk-no-thrash,21720157,11.401609431
./mem-walk-no-thrash,16053716,11.224378519
./mem-walk-no-thrash,21095249,11.400178582
./mem-walk-no-thrash,5267892,11.087857265
./mem-walk-no-thrash,11111039,11.087860994
./mem-walk-no-thrash,23697932,11.297358265
./mem-walk-no-thrash,19676523,11.347824061
./mem-walk-no-thrash,12143684,11.183451641
./mem-walk-no-thrash,19047496,11.392168601
./mem-walk-no-thrash,10713988,11.298731273
./mem-walk,1518609903,49.523205579
./mem-walk,1764831056,50.627355213
./mem-walk,1626498961,50.384615528
./mem-walk,1499599067,49.984139030
./mem-walk,1659641786,50.416730316
./mem-walk,1543047875,50.031410204
./mem-walk,1708733127,50.508281600
./mem-walk,1621108828,50.380420443
./mem-walk,1484056149,50.127052769
./mem-walk,1529802697,49.752127745
