date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379535970113,eth0,8337874,22498117,1835637114,31316869076
1379535970113,eth8,50808,7481254234,10040432,1365649936900
1379535970113,eth11,27648438679,48950,3267038635726,160029576
1379535970113,lo,0,0,0,0
1379535980300,eth0,8337911,22498155,1835643128,31316876964
1379535980300,eth8,50808,7481254234,10040432,1365649936900
1379535980300,eth11,27650787334,48950,3268241147086,160029576
1379535980300,lo,0,0,0,0
1379535990398,eth0,8337941,22498189,1835647996,31316888632
1379535990398,eth8,50808,7481254234,10040432,1365649936900
1379535990398,eth11,27653371813,48950,3269564400334,160029576
1379535990398,lo,0,0,0,0
1379536000530,eth0,8337966,22498220,1835651964,31316904596
1379536000530,eth8,50808,7481254234,10040432,1365649936900
1379536000530,eth11,27655721426,48950,3270767402190,160029576
1379536000530,lo,0,0,0,0
1379536010700,eth0,8337994,22498250,1835656422,31316916354
1379536010700,eth8,50808,7481254234,10040432,1365649936900
1379536010700,eth11,27658071040,48950,3271970404558,160029576
1379536010700,lo,0,0,0,0
1379536020894,eth0,8338028,22498287,1835661962,31316928896
1379536020894,eth8,50808,7481254234,10040432,1365649936900
1379536020894,eth11,27660420653,48950,3273173406414,160029576
1379536020894,lo,0,0,0,0
1379536031226,eth0,8338064,22498326,1835667716,31316939224
1379536031226,eth8,50808,7481254234,10040432,1365649936900
1379536031226,eth11,27662770267,48950,3274376408782,160029576
1379536031226,lo,0,0,0,0
1379536041347,eth0,8338097,22498363,1835672972,31316953676
1379536041347,eth8,50808,7481254234,10040432,1365649936900
1379536041347,eth11,27665119880,48950,3275579410638,160029576
1379536041347,lo,0,0,0,0
1379536051388,eth0,8338184,22498454,1835687030,31316976646
1379536051388,eth8,50808,7481254234,10040432,1365649936900
1379536051388,eth11,27667703400,48950,3276902172878,160029576
1379536051388,lo,0,0,0,0
1379536061473,eth0,8338207,22498479,1835690642,31316985746
1379536061473,eth8,50808,7481254234,10040432,1365649936900
1379536061473,eth11,27670053014,48950,3278105175246,160029576
1379536061473,lo,0,0,0,0
1379536071579,eth0,8338235,22498513,1835695210,31317000994
1379536071579,eth8,50808,7481254234,10040432,1365649936900
1379536071579,eth11,27672402627,48950,3279308177102,160029576
1379536071579,lo,0,0,0,0
1379536081656,eth0,8338269,22498548,1835700640,31317009666
1379536081656,eth8,50808,7481254234,10040432,1365649936900
1379536081656,eth11,27674752241,48950,3280511178958,160029576
1379536081656,lo,0,0,0,0
1379536091744,eth0,8338298,22498581,1835705326,31317022836
1379536091744,eth8,50808,7481254234,10040432,1365649936900
1379536091744,eth11,27677101854,48950,3281714181326,160029576
1379536091744,lo,0,0,0,0
1379536101848,eth0,8338338,22498628,1835711760,31317042864
1379536101848,eth8,50808,7481254234,10040432,1365649936900
1379536101848,eth11,27679451468,48950,3282917183182,160029576
1379536101848,lo,0,0,0,0
1379536111975,eth0,8338369,22498665,1835716810,31317057562
1379536111975,eth8,50808,7481254234,10040432,1365649936900
1379536111975,eth11,27681800122,48950,3284119694542,160029576
1379536111975,lo,0,0,0,0
1379536122114,eth0,8338393,22498693,1835720596,31317069584
1379536122114,eth8,50808,7481254234,10040432,1365649936900
1379536122114,eth11,27684149736,48950,3285322696910,160029576
1379536122114,lo,0,0,0,0
1379536132198,eth0,8338476,22498779,1835733888,31317089790
