date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379536073036,eth0,834668,822053,228075906,200191716
1379536073036,eth2,48950,27648227895,160029576,3266930714318
1379536073036,lo,2,2,168,168
1379536083052,eth0,834709,822094,228082560,200199422
1379536083052,eth2,48950,27650577346,160029576,3268133633230
1379536083052,lo,2,2,168,168
1379536093065,eth0,834733,822119,228086354,200208278
1379536093065,eth2,48950,27652926797,160029576,3269336552142
1379536093065,lo,2,2,168,168
1379536103073,eth0,834755,822145,228089902,200220722
1379536103073,eth2,48950,27655276248,160029576,3270539471054
1379536103073,lo,2,2,168,168
1379536113081,eth0,834793,822189,228096122,200240514
1379536113081,eth2,48950,27657625699,160029576,3271742389966
1379536113081,lo,2,2,168,168
1379536123088,eth0,834826,822223,228101370,200248792
1379536123088,eth2,48950,27659975150,160029576,3272945308878
1379536123088,lo,2,2,168,168
1379536133096,eth0,834850,822251,228105148,200260498
1379536133096,eth2,48950,27662324602,160029576,3274148227790
1379536133096,lo,2,2,168,168
1379536143104,eth0,834894,822301,228112340,200279322
1379536143104,eth2,48950,27664674053,160029576,3275351146702
1379536143104,lo,2,2,168,168
1379536153111,eth0,834916,822324,228115888,200285960
1379536153111,eth2,48950,27667023504,160029576,3276554066126
1379536153111,lo,2,2,168,168
1379536163145,eth0,834939,822351,228119500,200296552
1379536163145,eth2,48950,27669372955,160029576,3277756985038
1379536163145,lo,2,2,168,168
1379536173152,eth0,834977,822395,228125602,200313378
1379536173152,eth2,48950,27671722406,160029576,3278959903950
1379536173152,lo,2,2,168,168
1379536183159,eth0,835010,822429,228130968,200320794
1379536183159,eth2,48950,27674071857,160029576,3280162822862
1379536183159,lo,2,2,168,168
1379536193176,eth0,835033,822455,228134682,200330486
1379536193176,eth2,48950,27676421308,160029576,3281365741774
1379536193176,lo,2,2,168,168
1379536203190,eth0,835076,822503,228141582,200347082
1379536203190,eth2,48950,27678770759,160029576,3282568660686
1379536203190,lo,2,2,168,168
1379536213198,eth0,835102,822533,228145708,200360668
1379536213198,eth2,48950,27681120211,160029576,3283771579598
1379536213198,lo,2,2,168,168
1379536223221,eth0,835124,822556,228149256,200369170
1379536223221,eth2,48950,27683469662,160029576,3284974499022
1379536223221,lo,2,2,168,168
1379536233259,eth0,835159,822595,228154938,200383604
1379536233259,eth2,48950,27685819113,160029576,3286177417934
1379536233259,lo,2,2,168,168
1379536243313,eth0,835195,822637,228160724,200401986
1379536243313,eth2,48950,27688168564,160029576,3287380336846
1379536243313,lo,2,2,168,168
1379536253321,eth0,835219,822662,228164502,200409750
1379536253321,eth2,48950,27690518015,160029576,3288583255758
1379536253321,lo,2,2,168,168
1379536263337,eth0,835261,822708,228171338,200424330
1379536263337,eth2,48950,27692867466,160029576,3289786174670
1379536263337,lo,2,2,168,168
1379536273362,eth0,835285,822738,228175242,200439958
1379536273362,eth2,48950,27695216917,160029576,3290989093582
1379536273362,lo,2,2,168,168
1379536283371,eth0,835308,822762,228178854,200446608
1379536283371,eth2,48950,27697566368,160029576,3292192012494
1379536283371,lo,2,2,168,168
1379536293382,eth0,835344,822802,228184600,200459190
1379536293382,eth2,48950,27699915820,160029576,3293394931406
1379536293382,lo,2,2,168,168
1379536303430,eth0,835379,822843,228190322,200475596
1379536303430,eth2,48950,27702265974,160029576,3294598210766
1379536303430,lo,2,2,168,168
1379536313468,eth0,835402,822867,228194036,200481384
1379536313468,eth2,48950,27704615425,160029576,3295801129678
1379536313468,lo,2,2,168,168
1379536323482,eth0,835446,822914,228201000,200494138
1379536323482,eth2,48950,27706964876,160029576,3297004048590
1379536323482,lo,2,2,168,168
1379536333490,eth0,835468,822941,228204548,200507490
1379536333490,eth2,48950,27709314327,160029576,3298206967502
1379536333490,lo,2,2,168,168
1379536343509,eth0,835492,822971,228208452,200524982
1379536343509,eth2,48950,27711663778,160029576,3299409886414
1379536343509,lo,2,2,168,168
1379536353517,eth0,835528,823008,228214198,200535538
1379536353517,eth2,48950,27714013229,160029576,3300612805326
1379536353517,lo,2,2,168,168
1379536363534,eth0,835562,823046,228219628,200549676
1379536363534,eth2,48950,27716362680,160029576,3301815724238
1379536363534,lo,2,2,168,168
1379536373590,eth0,835587,823077,228223698,200566366
1379536373590,eth2,48950,27718712132,160029576,3303018643150
1379536373590,lo,2,2,168,168
1379536383641,eth0,835630,823121,228230598,200577068
1379536383641,eth2,48950,27721061583,160029576,3304221562574
1379536383641,lo,2,2,168,168
1379536393648,eth0,835652,823147,228234146,200588452
1379536393648,eth2,48950,27723645838,160029576,3305544701134
1379536393648,lo,2,2,168,168
1379536403657,eth0,835677,823178,228238114,200604092
1379536403657,eth2,48950,27725995290,160029576,3306747620046
1379536403657,lo,2,2,168,168
1379536413665,eth0,835713,823215,228243860,200612732
1379536413665,eth2,48950,27728344741,160029576,3307950538958
1379536413665,lo,2,2,168,168
1379536423672,eth0,835746,823252,228249226,200624894
1379536423672,eth2,48950,27730694192,160029576,3309153458382
1379536423672,lo,2,2,168,168
1379536433679,eth0,835771,823283,228253296,200639672
1379536433679,eth2,48950,27733043643,160029576,3310356377294
1379536433679,lo,2,2,168,168
1379536443688,eth0,835814,823327,228260196,200648458
1379536443688,eth2,48950,27735393094,160029576,3311559296206
1379536443688,lo,2,2,168,168
1379536453695,eth0,835837,823353,228263808,200657952
1379536453695,eth2,48950,27737742545,160029576,3312762215118
1379536453695,lo,2,2,168,168
1379536463703,eth0,835859,823379,228267356,200671200
1379536463703,eth2,48950,27740091996,160029576,3313965134030
1379536463703,lo,2,2,168,168
1379536473712,eth0,835898,823424,228273640,200692128
1379536473712,eth2,48950,27742441447,160029576,3315168052942
1379536473712,lo,2,2,168,168
1379536483719,eth0,835931,823459,228279006,200703558
1379536483719,eth2,48950,27744790899,160029576,3316370971854
1379536483719,lo,2,2,168,168
1379536493726,eth0,835955,823488,228282784,200717366
1379536493726,eth2,48950,27747140350,160029576,3317573890766
1379536493726,lo,2,2,168,168
1379536503736,eth0,836000,823537,228290040,200734146
1379536503736,eth2,48950,27749489801,160029576,3318776810190
1379536503736,lo,2,2,168,168
1379536513742,eth0,836022,823561,228293588,200742882
1379536513742,eth2,48950,27751839252,160029576,3319979729102
1379536513742,lo,2,2,168,168
1379536523750,eth0,836044,823588,228297136,200755512
1379536523750,eth2,48950,27754188703,160029576,3321182648014
1379536523750,lo,2,2,168,168
1379536533758,eth0,836082,823630,228303238,200770230
1379536533758,eth2,48950,27756538154,160029576,3322385566926
1379536533758,lo,2,2,168,168
1379536543764,eth0,836116,823666,228308668,200779812
1379536543764,eth2,48950,27758887605,160029576,3323588485838
1379536543764,lo,2,2,168,168
1379536553771,eth0,836139,823694,228312382,200791640
1379536553771,eth2,48950,27761237759,160029576,3324791764686
1379536553771,lo,2,2,168,168
