date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379451380382,eth0,541306,739039,386440668,797415316
1379451380382,eth8,7440,1353292602,4172924,479662419164
1379451380382,eth11,3934820107,7172,788766782166,154263828
1379451380382,lo,0,0,0,0
1379451390469,eth0,541341,739075,386446350,797422884
1379451390469,eth8,7452,1355269335,4173972,479788930076
1379451390469,eth11,3947319588,7183,789566748950,154264840
1379451390469,lo,0,0,0,0
1379451400528,eth0,541366,739104,386450388,797433734
1379451400528,eth8,7463,1357532399,4174984,479933766172
1379451400528,eth11,3958683173,7193,790294018454,154265760
1379451400528,lo,0,0,0,0
1379451410589,eth0,541393,739137,386454688,797449974
1379451410589,eth8,7474,1359639617,4175968,480068628124
1379451410589,eth11,3970046759,7204,791021287958,154266744
1379451410589,lo,0,0,0,0
1379451420659,eth0,541424,739170,386459644,797462118
1379451420659,eth8,7484,1361711003,4176888,480201196828
1379451420659,eth11,3981410345,7214,791748557398,154267664
1379451420659,lo,0,0,0,0
1379451430738,eth0,541467,739216,386466654,797476018
1379451430738,eth8,7496,1363653826,4177936,480325537500
1379451430738,eth11,3992769294,7224,792475530198,154268584
1379451430738,lo,0,0,0,0
1379451440802,eth0,541490,739240,386470266,797482028
1379451440802,eth8,7506,1365695029,4178856,480456174492
1379451440802,eth11,4004132880,7235,793202799638,154269568
1379451440802,lo,0,0,0,0
1379451450879,eth0,541526,739280,386476012,797495258
1379451450879,eth8,7517,1367804528,4179840,480591182428
1379451450879,eth11,4015496466,7245,793930069142,154270488
1379451450879,lo,0,0,0,0
1379451460949,eth0,541553,739313,386480406,797512332
1379451460949,eth8,7527,1369911797,4180760,480726047644
1379451460949,eth11,4026860052,7255,794657338646,154271408
1379451460949,lo,0,0,0,0
1379451471020,eth0,541579,739343,386484532,797524754
1379451471020,eth8,7538,1371964445,4181744,480857417116
1379451471020,eth11,4038223637,7266,795384608150,154272392
1379451471020,lo,0,0,0,0
1379451481088,eth0,541611,739379,386489662,797537884
1379451481088,eth8,7549,1374064616,4182728,480991827996
1379451481088,eth11,4049582587,7276,796111580886,154273312
1379451481088,lo,0,0,0,0
1379451491158,eth0,541652,739421,386496316,797547048
1379451491158,eth8,7560,1375878770,4183712,481107933852
1379451491158,eth11,4060946173,7286,796838850390,154274232
1379451491158,lo,0,0,0,0
1379451501202,eth0,541675,739448,386499928,797558980
