executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,425869760,4.312561399
./mem-walk-no-thread-no-thrash,509600320,5.108449008
./mem-walk-no-thread-no-thrash,531378427,5.352939587
./mem-walk-no-thread-no-thrash,468909219,4.677279374
./mem-walk-no-thread-no-thrash,507669099,5.158900089
./mem-walk-no-thread-no-thrash,519812334,5.185282373
./mem-walk-no-thread-no-thrash,495153732,4.948505129
./mem-walk-no-thread-no-thrash,504507118,5.082632473
./mem-walk-no-thread-no-thrash,523983278,5.222879532
./mem-walk-no-thread-no-thrash,495533026,4.984792037
./mem-walk-no-thread,7882288849,80.637035797
./mem-walk-no-thread,12177617158,118.804256578
./mem-walk-no-thread,7536431863,78.180120226
./mem-walk-no-thread,11518287020,112.480581317
./mem-walk-no-thread,8596076738,87.575274988
./mem-walk-no-thread,11588394908,113.755212813
./mem-walk-no-thread,8147204223,83.479306689
./mem-walk-no-thread,11111567109,108.987445793
./mem-walk-no-thread,8562653222,87.307656790
./mem-walk-no-thread,10830009030,106.311811913
./mem-walk-no-thrash,1144145645,19.149499593
./mem-walk-no-thrash,1127350406,16.764287706
./mem-walk-no-thrash,1818255409,22.940932727
./mem-walk-no-thrash,1696628895,21.838338845
./mem-walk-no-thrash,1931601145,23.675428059
./mem-walk-no-thrash,2006029097,24.807426539
./mem-walk-no-thrash,1783173460,22.517075032
./mem-walk-no-thrash,1838274632,22.969052506
./mem-walk-no-thrash,1546072074,21.035716241
./mem-walk-no-thrash,1766967526,22.260475878
./mem-walk,36399304446,362.249232699
./mem-walk,36422806363,360.192560262
./mem-walk,36945508263,364.103210487
./mem-walk,12961722217,139.879367449
./mem-walk,11696105995,127.573793237
./mem-walk,11895127528,128.840422656
./mem-walk,11353690750,124.610779225
./mem-walk,12683770539,134.817136030
./mem-walk,12299664315,132.805513754
./mem-walk,11945076875,129.086435151
