iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
avg-eth0,137.258,397.4668,24879.71,566932.7
avg-eth8,0,0,0,0
avg-eth11,500034,0,32002174,0
avg-lo,0,0,0,0
