executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,5836508,3.781121621
./mem-walk-no-thread-no-thrash,3670369,3.760587324
./mem-walk-no-thread-no-thrash,3585487,3.997471686
./mem-walk-no-thread-no-thrash,3470267,3.296388522
./mem-walk-no-thread-no-thrash,3371453,3.306846397
./mem-walk-no-thread-no-thrash,3639253,4.199479982
./mem-walk-no-thread-no-thrash,3443155,3.570724216
./mem-walk-no-thread-no-thrash,3517599,3.757107815
./mem-walk-no-thread-no-thrash,3514360,3.744901326
./mem-walk-no-thread-no-thrash,3649638,4.119309477
./mem-walk-no-thread,587540624,11.906155416
./mem-walk-no-thread,587018395,11.015755450
./mem-walk-no-thread,595521402,11.029752944
./mem-walk-no-thread,598804576,11.014458070
./mem-walk-no-thread,588834978,11.005697210
./mem-walk-no-thread,604793129,11.058808557
./mem-walk-no-thread,604179448,11.047478424
./mem-walk-no-thread,593241221,11.049372037
./mem-walk-no-thread,594610339,11.018564351
./mem-walk-no-thread,595479358,11.015106087
./mem-walk-no-thrash,15138305,11.438712482
./mem-walk-no-thrash,28901300,11.413750852
./mem-walk-no-thrash,13070134,11.263414650
./mem-walk-no-thrash,24690403,11.343235613
./mem-walk-no-thrash,19170724,11.250174236
./mem-walk-no-thrash,27344069,11.361556598
./mem-walk-no-thrash,21464774,11.427797498
./mem-walk-no-thrash,24979660,11.370581270
./mem-walk-no-thrash,6212144,11.111425352
./mem-walk-no-thrash,12252968,11.148536556
./mem-walk,1926244588,50.762860830
./mem-walk,1493344591,49.917813513
./mem-walk,1579954662,49.954040505
./mem-walk,1474850994,49.865024963
./mem-walk,1635229645,49.773265506
./mem-walk,1783774233,50.165015048
./mem-walk,1481203069,50.014333280
./mem-walk,1463083129,49.856889227
./mem-walk,1511576308,49.824377394
./mem-walk,1515946899,49.875770839
