executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3751292,4.158685378
./mem-walk-no-thread-no-thrash,3783170,4.174646951
./mem-walk-no-thread-no-thrash,3584134,3.712550328
./mem-walk-no-thread-no-thrash,3870827,4.043013212
./mem-walk-no-thread-no-thrash,3507821,3.162874085
./mem-walk-no-thread-no-thrash,3708550,3.832179589
./mem-walk-no-thread-no-thrash,3595625,3.201628789
./mem-walk-no-thread-no-thrash,3825418,3.957354452
./mem-walk-no-thread-no-thrash,3638498,3.705817482
./mem-walk-no-thread-no-thrash,3643407,3.807951203
./mem-walk-no-thread,580536083,11.067745617
./mem-walk-no-thread,595032179,11.084849173
./mem-walk-no-thread,602484582,11.105011503
./mem-walk-no-thread,594320211,11.055139106
./mem-walk-no-thread,603246303,11.082805923
./mem-walk-no-thread,589734896,11.060203667
./mem-walk-no-thread,603336756,11.107727897
./mem-walk-no-thread,591000478,11.055938995
./mem-walk-no-thread,601623229,11.113288563
./mem-walk-no-thread,595352970,11.047674209
./mem-walk-no-thrash,9509254,11.241883047
./mem-walk-no-thrash,12788215,11.217838368
./mem-walk-no-thrash,6185911,11.090381693
./mem-walk-no-thrash,16206073,11.166956522
./mem-walk-no-thrash,15295830,11.265030055
./mem-walk-no-thrash,11756952,11.109315946
./mem-walk-no-thrash,14792896,11.184683331
./mem-walk-no-thrash,13786500,11.118289437
./mem-walk-no-thrash,5333293,11.088633302
./mem-walk-no-thrash,5275316,11.085199841
./mem-walk,1723348420,50.545744090
./mem-walk,2433891256,55.188450715
./mem-walk,1876792764,51.710548333
./mem-walk,1424325228,49.937541171
./mem-walk,1374277064,49.742854006
./mem-walk,1522979248,50.140187018
./mem-walk,1584210740,50.247502327
./mem-walk,1483512051,49.972608568
./mem-walk,1522958289,50.035260532
./mem-walk,1627965214,50.431214408
