executable,type,mean,min,max,sd,rsd
mem-walk-no-thread-no-thrash,cache-misses,4102770,3888789,4270037,131997.3,3.217273
mem-walk-no-thread-no-thrash,running-time,3.454934,3.075894,3.765477,0.2364458,6.843714
mem-walk-no-thread,cache-misses,585142380,576078275,595120876,6548698,1.119163
mem-walk-no-thread,running-time,11.1639,11.1504,11.18604,0.01128929,0.1011232
mem-walk-no-thrash,cache-misses,26946662,20088804,31687380,3367924,12.49848
mem-walk-no-thrash,running-time,11.85215,11.78228,11.89806,0.02955128,0.2493327
mem-walk,cache-misses,3307111107,2859431297,3594375493,228411025,6.906663
mem-walk,running-time,64.08523,61.58718,66.18308,1.67282,2.610305
