executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,4011238,3.181218844
./mem-walk-no-thread-no-thrash,3963076,3.411010849
./mem-walk-no-thread-no-thrash,4111849,3.428625593
./mem-walk-no-thread-no-thrash,4227136,3.597120715
./mem-walk-no-thread-no-thrash,4270037,3.751155576
./mem-walk-no-thread-no-thrash,4224457,3.765476834
./mem-walk-no-thread-no-thrash,4224686,3.648653060
./mem-walk-no-thread-no-thrash,4103312,3.434219532
./mem-walk-no-thread-no-thrash,3888789,3.075893798
./mem-walk-no-thread-no-thrash,4003120,3.255963364
./mem-walk-no-thread,582866227,11.186039880
./mem-walk-no-thread,581874261,11.164531961
./mem-walk-no-thread,582581468,11.150402780
./mem-walk-no-thread,595120876,11.159561513
./mem-walk-no-thread,586484321,11.162812151
./mem-walk-no-thread,590744492,11.181423046
./mem-walk-no-thread,585027283,11.154294424
./mem-walk-no-thread,593941815,11.161352091
./mem-walk-no-thread,576078275,11.157574630
./mem-walk-no-thread,576704781,11.160992839
./mem-walk-no-thrash,27674402,11.782280175
./mem-walk-no-thrash,27504944,11.898055072
./mem-walk-no-thrash,22955874,11.837389296
./mem-walk-no-thrash,20088804,11.859627629
./mem-walk-no-thrash,31687380,11.851859905
./mem-walk-no-thrash,28659005,11.866474613
./mem-walk-no-thrash,29068700,11.857471100
./mem-walk-no-thrash,25025677,11.853153283
./mem-walk-no-thrash,27921914,11.845274382
./mem-walk-no-thrash,28879915,11.869891695
./mem-walk,2859431297,65.472359406
./mem-walk,3174637596,63.747475915
./mem-walk,3156665092,61.972024089
./mem-walk,3186337661,65.327921923
./mem-walk,3248078972,62.149201482
./mem-walk,3567670002,66.183081095
./mem-walk,3378930788,64.077947533
./mem-walk,3533213253,64.717843052
./mem-walk,3594375493,65.617262977
./mem-walk,3371770917,61.587181911
