date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379557382955,eth0,975192,969999,250913213,238273000
1379557382955,eth2,48950,38832617166,160029576,5558969048426
1379557382955,lo,2,2,168,168
1379557392965,eth0,975241,970048,250921195,238281970
1379557392965,eth2,48950,38843979966,160029576,5559696267626
1379557392965,lo,2,2,168,168
1379557402973,eth0,975276,970084,250926807,238292560
1379557402973,eth2,48950,38855342766,160029576,5560423486826
1379557402973,lo,2,2,168,168
1379557412979,eth0,975298,970110,250930355,238305004
1379557412979,eth2,48950,38866705566,160029576,5561150706026
1379557412979,lo,2,2,168,168
1379557422986,eth0,975323,970141,250934441,238322754
1379557422986,eth2,48950,38878068366,160029576,5561877925226
1379557422986,lo,2,2,168,168
1379557432992,eth0,975347,970166,250938203,238329614
1379557432992,eth2,48950,38889431166,160029576,5562605144426
1379557432992,lo,2,2,168,168
1379557443000,eth0,975375,970200,250942637,238345492
1379557443000,eth2,48950,38900793966,160029576,5563332363626
1379557443000,lo,2,2,168,168
1379557453009,eth0,975427,970256,250951157,238362668
1379557453009,eth2,48950,38912156766,160029576,5564059582826
1379557453009,lo,2,2,168,168
1379557463015,eth0,975461,970292,250956587,238372398
1379557463015,eth2,48950,38923519566,160029576,5564786802026
1379557463015,lo,2,2,168,168
1379557473022,eth0,975484,970320,250960199,238384288
1379557473022,eth2,48950,38934882366,160029576,5565514021226
1379557473022,lo,2,2,168,168
1379557483028,eth0,975508,970348,250964103,238396096
1379557483028,eth2,48950,38946245166,160029576,5566241240426
1379557483028,lo,2,2,168,168
1379557493035,eth0,975533,970375,250968047,238403456
1379557493035,eth2,48950,38957611366,160029576,5566968677226
1379557493035,lo,2,2,168,168
1379557503043,eth0,975560,970405,250972299,238414930
1379557503043,eth2,48950,38968974166,160029576,5567695896426
1379557503043,lo,2,2,168,168
1379557513052,eth0,975610,970461,250980463,238434024
1379557513052,eth2,48950,38980336966,160029576,5568423115626
1379557513052,lo,2,2,168,168
1379557523058,eth0,975647,970500,250986407,238446432
1379557523058,eth2,48950,38991699766,160029576,5569150334826
1379557523058,lo,2,2,168,168
1379557533064,eth0,975670,970525,250990019,238456296
1379557533064,eth2,48950,39003055294,160029576,5569877088618
1379557533064,lo,2,2,168,168
1379557543070,eth0,975692,970552,250993567,238469982
1379557543070,eth2,48950,39014418094,160029576,5570604307818
1379557543070,lo,2,2,168,168
