executable,type,mean,min,max,sd,rsd
mem-walk-no-thread-no-thrash,cache-misses,4105763,3834338,4502824,228504.9,5.565466
mem-walk-no-thread-no-thrash,running-time,3.658305,3.096637,4.225913,0.3930993,10.74539
mem-walk-no-thread,cache-misses,547284085,528003858,561679010,10608190,1.938333
mem-walk-no-thread,running-time,10.9933,10.95202,11.01971,0.02534585,0.2305573
mem-walk-no-thrash,cache-misses,26613765,20281541,30461208,3016260,11.33346
mem-walk-no-thrash,running-time,11.70132,11.61368,11.72086,0.03134123,0.2678435
mem-walk,cache-misses,3136272004,2743404587,3400238283,183363349,5.846538
mem-walk,running-time,65.77402,62.75686,68.12448,1.484854,2.257508
