date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379457339159,eth0,1200452,2615175,505479279,3450095604
1379457339159,eth8,13806,2748269495,6179092,939102204100
1379457339159,eth11,7185963392,13305,1424465846006,156255084
1379457339159,lo,0,0,0,0
1379457349167,eth0,1201728,2618887,505710487,3455400320
1379457349167,eth8,13816,2750618133,6184492,940304706756
1379457349167,eth11,7188313005,13315,1425668847862,156260484
1379457349167,lo,0,0,0,0
1379457359179,eth0,1203143,2623001,505966841,3461277208
1379457359179,eth8,13828,2752966694,6190020,941507169092
1379457359179,eth11,7190662619,13325,1426871850230,156265884
1379457359179,lo,0,0,0,0
1379457369202,eth0,1204489,2626923,506210663,3466886872
1379457369202,eth8,13838,2755315293,6195420,942709651780
1379457369202,eth11,7193011274,13336,1428074361142,156271348
1379457369202,lo,0,0,0,0
1379457379220,eth0,1205917,2631075,506469273,3472820554
1379457379220,eth8,13849,2757663568,6200884,943911968132
1379457379220,eth11,7195360888,13346,1429277363510,156276748
1379457379220,lo,0,0,0,0
1379457389236,eth0,1207226,2634895,506706535,3478287678
1379457389236,eth8,13859,2760011663,6206284,945114192772
1379457389236,eth11,7197945367,13357,1430600616758,156282688
1379457389236,lo,0,0,0,0
1379457399257,eth0,1208606,2638925,506956593,3484053728
1379457399257,eth8,13870,2762359429,6211748,946316248516
1379457399257,eth11,7200294981,13368,1431803618678,156288152
1379457399257,lo,0,0,0,0
1379457409265,eth0,1209985,2642945,507206405,3489802356
1379457409265,eth8,13881,2764707337,6217212,947518376964
1379457409265,eth11,7202644595,13378,1433006621046,156293552
1379457409265,lo,0,0,0,0
1379457419279,eth0,1211331,2646845,507450193,3495368332
1379457419279,eth8,13892,2767055600,6222676,948720687172
1379457419279,eth11,7204994208,13388,1434209622902,156298952
1379457419279,lo,0,0,0,0
1379457429289,eth0,1212688,2650808,507696001,3501035046
1379457429289,eth8,13902,2769402976,6228076,949922543172
1379457429289,eth11,7207342864,13399,1435412134326,156304416
1379457429289,lo,0,0,0,0
1379457439307,eth0,1214086,2654873,507949261,3506841220
1379457439307,eth8,13913,2771750927,6233540,951124694148
1379457439307,eth11,7209692477,13409,1436615136182,156309816
1379457439307,lo,0,0,0,0
1379457449318,eth0,1215469,2658911,508199881,3512624382
1379457449318,eth8,13924,2774099284,6239004,952327051972
1379457449318,eth11,7212042091,13419,1437818138550,156315216
1379457449318,lo,0,0,0,0
1379457459329,eth0,1216831,2662631,508445447,3517780444
1379457459329,eth8,13936,2776681959,6245008,953649381636
1379457459329,eth11,7214391705,13430,1439021140470,156320680
1379457459329,lo,0,0,0,0
1379457469339,eth0,1218132,2666421,508681197,3523199144
1379457469339,eth8,13946,2779030743,6250408,954851959044
1379457469339,eth11,7216741319,13440,1440224142838,156326080
1379457469339,lo,0,0,0,0
1379457479352,eth0,1219530,2670479,508934315,3528992512
1379457479352,eth8,13957,2781378449,6255872,956053984068
1379457479352,eth11,7219090932,13450,1441427144694,156331480
1379457479352,lo,0,0,0,0
1379457489374,eth0,1220878,2674410,509178501,3534610924
1379457489374,eth8,13968,2783727010,6261336,957256446852
1379457489374,eth11,7221439587,13460,1442629656054,156336880
1379457489374,lo,0,0,0,0
1379457499390,eth0,1222242,2678373,509425581,3540268318
