executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3944279,3.543692780
./mem-walk-no-thread-no-thrash,3819316,3.544789225
./mem-walk-no-thread-no-thrash,3875442,3.655685633
./mem-walk-no-thread-no-thrash,3739122,3.521511622
./mem-walk-no-thread-no-thrash,4054493,4.020615365
./mem-walk-no-thread-no-thrash,3732736,3.485296718
./mem-walk-no-thread-no-thrash,3849104,3.335059713
./mem-walk-no-thread-no-thrash,3854856,3.734420492
./mem-walk-no-thread-no-thrash,3993200,4.059407449
./mem-walk-no-thread-no-thrash,3966145,4.161521981
./mem-walk-no-thread,582522518,11.098150214
./mem-walk-no-thread,594161726,11.078786843
./mem-walk-no-thread,593505577,11.091887157
./mem-walk-no-thread,584598762,11.075722530
./mem-walk-no-thread,588048970,11.119377336
./mem-walk-no-thread,586809952,11.055946666
./mem-walk-no-thread,579723900,11.193199141
./mem-walk-no-thread,583635581,11.039231090
./mem-walk-no-thread,601987982,11.142649441
./mem-walk-no-thread,592716833,11.157384576
./mem-walk-no-thrash,22442116,11.981968469
./mem-walk-no-thrash,26315834,11.410424553
./mem-walk-no-thrash,20408171,11.419476387
./mem-walk-no-thrash,22712905,11.474807583
./mem-walk-no-thrash,26394303,11.421841526
./mem-walk-no-thrash,29134079,11.441833600
./mem-walk-no-thrash,28552388,11.438875883
./mem-walk-no-thrash,29595938,11.464266130
./mem-walk-no-thrash,19194597,11.419001720
./mem-walk-no-thrash,28354722,11.555414459
./mem-walk,2992478370,60.761649448
./mem-walk,4545521547,74.021241664
./mem-walk,3154476383,62.116968434
./mem-walk,3265156075,64.755496985
./mem-walk,3178504720,63.614659246
./mem-walk,3198787206,64.156108954
./mem-walk,2773818556,62.337924551
./mem-walk,3542023322,66.672221349
./mem-walk,3231202282,64.010543220
./mem-walk,2898667746,60.157011897
