iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
eth0,2.59844093543874,2.59844093543874,416.949830101939,533.679792124725
eth0,2.2986208275035,2.39856086348191,372.77633419948,878.672796322207
eth0,2.29816147082334,2.69784172661871,360.911270983213,1249.8001598721
eth0,3.99720195862896,4.5967822524233,644.54881582892,2000
eth0,4.5967822524233,4.69671230138903,749.47536724293,1041.47097032078
eth0,2.39832117517738,2.79804137104027,377.535724992505,1169.78115319277
eth0,2.89826104337398,3.49790125924445,470.717569458325,1644.81311213272
eth0,2.19868079152508,2.2986208275035,354.587247651409,663.401958824705
eth0,2.29816147082334,2.69784172661871,360.911270983213,1058.35331734612
eth0,3.8968824940048,4.49640287769784,626.298960831335,1697.04236610711
eth0,4.69624300559552,4.79616306954436,767.585931254996,961.630695443645
eth0,2.4982512241431,2.897971420006,395.722993904267,1277.90546617368
eth0,2.69838097141715,3.29802118728763,435.13891665001,1545.47271637018
eth0,2.49850089946032,2.69838097141715,405.956426144313,1060.36378173096
eth0,2.79776179056755,2.49800159872102,516.187050359712,985.611510791367
eth0,4.09672262190248,4.19664268585132,738.409272581934,1593.72501998401
eth0,7.39408473221423,5.19584332533973,1568.9448441247,1650.27977617906
eth0,3.19776156690317,2.39832117517738,428.699910062956,769.461377036075
eth0,3.99800099950025,3.1984007996002,518.340829585207,1227.1864067966
eth0,2.99790146897172,3.09783151793744,590.78644948536,1568.10232837014
eth0,4.09713200759468,2.29839112621165,1149.99500349755,658.139302488258
eth0,5.59608274208054,3.99720195862896,1329.86909163585,1266.71330068952
eth0,6.19380619380619,5.59440559440559,1309.69030969031,1865.93406593407
eth0,2.39808153477218,2.49800159872102,377.498001598721,584.732214228617
eth0,2.69811132207455,2.99790146897172,435.095433196762,1025.28230238833
eth0,2.2986208275035,2.79832100739556,360.983409954028,1340.79552268639
eth0,2.39808153477218,2.99760191846523,390.087929656275,1747.80175859313
eth0,3.59748176276606,3.69741181173179,584.390926351554,1064.25502148496
eth0,4.89657239932048,5.49615269311482,792.24542820026,2032.57719596283
eth0,2.59818127310882,2.99790146897172,413.110822424303,1383.23173778355
eth0,2.69865067466267,2.89855072463768,435.182408795602,956.521739130435
eth0,2.09874075554667,2.39856086348191,336.398161103338,899.86008394963
eth0,2.49775202317914,3.09721250874213,396.443201118993,1562.59366570087
eth0,3.69704236610711,3.79696243005596,590.727418065548,879.096722621902
eth0,4.69624300559552,5.09592326139089,767.585931254996,1435.85131894484
eth0,2.49850089946032,3.0981411153308,406.755946432141,1476.91385168899
eth0,2.79804137104027,2.897971420006,441.490956330569,641.550914359948
eth0,2.2986208275035,2.59844093543874,360.983409954028,948.830701579053
eth0,2.19802178039764,2.5976621041063,354.480967129583,1323.60875212309
eth0,3.79734186069751,4.39692215449186,619.966023783352,1962.62616168682
eth0,4.79616306954436,4.8960831334932,773.980815347722,1239.40847322142
eth0,2.39856086348191,2.79832100739556,377.573455926444,1250.24985008995
eth0,2.89826104337398,3.49790125924445,470.717569458325,1725.16490105936
eth0,2.19846107724593,2.29839112621165,354.551813730389,743.679424402918
eth0,2.29839112621165,2.69811132207455,360.947336864195,1138.80283801339
eth0,3.89649315615946,4.49595364172245,626.236387251474,1777.20051953242
eth0,4.69624300559552,4.79616306954436,767.585931254996,1041.96642685851
eth0,2.39856086348191,2.79832100739556,377.573455926444,1059.16450129922
eth0,2.897971420006,3.49755171380034,470.67053062856,1533.526531428
eth0,2.29839112621165,2.39832117517738,360.947336864195,558.608973718397
eth0,2.29839112621165,2.59818127310882,360.947336864195,943.939242530229
eth0,3.59712230215827,3.99680255795364,584.332533972822,1538.36930455635
eth0,4.8960831334932,5.49560351718625,803.157474020783,2131.29496402878
eth0,2.39856086348191,2.49850089946032,377.573455926444,856.286228263042
eth0,2.79804137104027,3.19776156690317,441.490956330569,1307.2849005696
eth0,2.39808153477218,2.99760191846523,390.087929656275,1641.88649080735
eth0,2.1982414068745,2.29816147082334,354.516386890488,738.409272581934
eth0,3.69741181173179,4.09713200759468,590.78644948536,1353.45258319177
eth0,4.99600319744205,5.59552358113509,809.552358113509,1946.64268585132
eth0,2.29839112621165,2.39832117517738,371.140201858699,658.738882782053
eth0,2.79832100739556,3.19808115130921,441.535078952628,1115.93044173496
eth0,2.39856086348191,2.99820107935239,390.165900459724,1450.72956226264
eth0,2.29816147082334,2.39808153477218,360.911270983213,553.756994404476
eth0,3.69704236610711,3.99680255795364,590.727418065548,1158.47322142286
eth0,4.69624300559552,5.09592326139089,767.585931254996,1707.2342126299
eth0,2.4982512241431,3.09783151793744,406.715299290497,1748.17627660638
eth0,2.79832100739556,2.89826104337398,441.535078952628,913.451928842694
eth0,2.2986208275035,2.69838097141715,360.983409954028,1224.46532080752
eth0,2.39832117517738,2.99790146897172,390.126911162186,1636.85420205856
eth0,3.69704236610711,3.79696243005596,590.727418065548,959.432454036771
eth0,4.69671230138903,5.09643249725192,767.662636154692,1516.3385630059
eth0,2.59844093543874,3.19808115130921,413.152108734759,1563.66180291825
eth0,2.79832100739556,2.89826104337398,441.535078952628,721.966819908055
eth0,2.19868079152508,2.59844093543874,354.587247651409,1026.58404957026
eth0,2.39808153477218,2.99760191846523,390.087929656275,1445.64348521183
eth0,3.69704236610711,3.79696243005596,590.727418065548,768.385291766587
eth0,4.79616306954436,5.09592326139089,773.980815347722,1327.3381294964
eth0,2.2986208275035,2.69838097141715,371.177293623826,1324.20547671397
eth0,2.99790146897172,3.59748176276606,477.066053762366,1811.73178774858
eth0,2.19868079152508,2.2986208275035,354.587247651409,824.105536677993
