executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,4404493,3.579902693
./mem-walk-no-thread-no-thrash,4710180,4.005358651
./mem-walk-no-thread-no-thrash,4169966,3.491677331
./mem-walk-no-thread-no-thrash,4402560,4.061847234
./mem-walk-no-thread-no-thrash,3964607,3.110744913
./mem-walk-no-thread-no-thrash,3989030,3.192189652
./mem-walk-no-thread-no-thrash,4441975,4.153686517
./mem-walk-no-thread-no-thrash,4258213,3.766098421
./mem-walk-no-thread-no-thrash,4516578,4.134353802
./mem-walk-no-thread-no-thrash,4003202,3.248841437
./mem-walk-no-thread,589202081,11.360058853
./mem-walk-no-thread,579156859,11.318603063
./mem-walk-no-thread,600140956,11.396613260
./mem-walk-no-thread,588542767,11.505655046
./mem-walk-no-thread,581183058,11.456873191
./mem-walk-no-thread,597979038,11.278349284
./mem-walk-no-thread,594483901,11.338517682
./mem-walk-no-thread,580280731,11.208088558
./mem-walk-no-thread,582201008,11.308446217
./mem-walk-no-thread,595347510,11.245294075
./mem-walk-no-thrash,24680361,11.515410425
./mem-walk-no-thrash,29059810,11.523466245
./mem-walk-no-thrash,19674588,11.506470297
./mem-walk-no-thrash,29240026,12.039882580
./mem-walk-no-thrash,29126681,11.532809284
./mem-walk-no-thrash,25742303,11.528950413
./mem-walk-no-thrash,22672888,11.519309141
./mem-walk-no-thrash,26392416,11.534654735
./mem-walk-no-thrash,29160065,11.534201270
./mem-walk-no-thrash,27016887,11.513184080
./mem-walk,7733569452,99.764988272
./mem-walk,6166076420,87.202840461
./mem-walk,6154917726,87.664609237
./mem-walk,6942409631,93.174809413
./mem-walk,6647885187,90.389923469
./mem-walk,6289201913,88.728829214
./mem-walk,6245162776,89.130016004
./mem-walk,5961723440,84.949289570
./mem-walk,5793648515,85.305189170
./mem-walk,6279023668,88.860312280
