date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379524259962,eth0,537491,528416,165182790,145096324
1379524259962,eth7,6563686725,43306,1306925616260,9364304
1379524259962,lo,0,0,0,0
1379524269973,eth0,537536,528443,165193208,145103082
1379524269973,eth7,6566186851,43316,1307085624388,9365224
1379524269973,lo,0,0,0,0
1379524279984,eth0,537570,528467,165200016,145112894
1379524279984,eth7,6568686903,43328,1307245627716,9366272
1379524279984,lo,0,0,0,0
1379524289995,eth0,537594,528496,165203896,145126892
1379524289995,eth7,6571186987,43338,1307405633092,9367192
1379524289995,lo,0,0,0,0
1379524300012,eth0,537639,528540,165212290,145142966
1379524300012,eth7,6573686094,43349,1307565575940,9368176
1379524300012,lo,0,0,0,0
1379524310024,eth0,537678,528578,165219288,145153864
1379524310024,eth7,6576186175,43359,1307725581124,9369096
1379524310024,lo,0,0,0,0
1379524320035,eth0,537734,528615,165234144,145168102
1379524320035,eth7,6578686211,43371,1307885583364,9370144
1379524320035,lo,0,0,0,0
1379524330045,eth0,537778,528648,165244618,145181504
1379524330045,eth7,6581186244,43381,1308045585540,9371064
1379524330045,lo,0,0,0,0
1379524340055,eth0,537809,528672,165251922,145189276
1379524340055,eth7,6583686330,43391,1308205591044,9371984
1379524340055,lo,0,0,0,0
1379524350064,eth0,537834,528702,165255866,145201298
1379524350064,eth7,6586186413,43402,1308365596356,9372968
1379524350064,lo,0,0,0,0
1379524360078,eth0,537874,528746,165262316,145215332
1379524360078,eth7,6588685391,43413,1308525530948,9373952
1379524360078,lo,0,0,0,0
1379524370090,eth0,537909,528783,165267998,145224126
1379524370090,eth7,6591185519,43424,1308685539140,9374936
1379524370090,lo,0,0,0,0
1379524380100,eth0,537941,528818,165273198,145236248
1379524380100,eth7,6593685558,43434,1308845541572,9375856
1379524380100,lo,0,0,0,0
1379524390111,eth0,537969,528851,165277616,145251468
1379524390111,eth7,6596185548,43445,1309005540932,9376840
1379524390111,lo,0,0,0,0
1379524400122,eth0,537993,528879,165281520,145265808
1379524400122,eth7,6598685373,43456,1309165529732,9377824
1379524400122,lo,0,0,0,0
1379524410132,eth0,538018,528906,165285464,145275676
1379524410132,eth7,6601184451,43467,1309325470788,9378808
1379524410132,lo,0,0,0,0
1379524420147,eth0,538055,528948,165291494,145291400
1379524420147,eth7,6603684535,43477,1309485476164,9379728
