executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,10035959,3.830987669
./mem-walk-no-thread-no-thrash,9150242,3.360420940
./mem-walk-no-thread-no-thrash,9219855,3.451381128
./mem-walk-no-thread-no-thrash,9790998,3.829563467
./mem-walk-no-thread-no-thrash,8985029,3.307595000
./mem-walk-no-thread-no-thrash,9301385,3.447951700
./mem-walk-no-thread-no-thrash,10035337,3.863720729
./mem-walk-no-thread-no-thrash,8872598,3.286223927
./mem-walk-no-thread-no-thrash,9131103,3.458726103
./mem-walk-no-thread-no-thrash,8822966,3.351149050
./mem-walk-no-thread,529680808,11.863512497
./mem-walk-no-thread,527589034,11.853189261
./mem-walk-no-thread,526217062,11.842551733
./mem-walk-no-thread,527182717,11.863815423
./mem-walk-no-thread,524277521,11.840824584
./mem-walk-no-thread,526893323,11.862104946
./mem-walk-no-thread,512833586,11.851296797
./mem-walk-no-thread,520368765,11.857041024
./mem-walk-no-thread,524432113,11.861806173
./mem-walk-no-thread,533977190,11.889367855
./mem-walk-no-thrash,44037705,11.917087711
./mem-walk-no-thrash,45698665,11.923576363
./mem-walk-no-thrash,45703686,11.858124071
./mem-walk-no-thrash,45682857,11.959757699
./mem-walk-no-thrash,45562275,12.292074342
./mem-walk-no-thrash,42003991,12.033636088
./mem-walk-no-thrash,44301453,12.299473903
./mem-walk-no-thrash,44925528,11.839350498
./mem-walk-no-thrash,46129822,11.961022529
./mem-walk-no-thrash,42958898,12.142839500
./mem-walk,11847797572,128.731103853
./mem-walk,11844329232,128.337000884
./mem-walk,12031519757,129.782132946
./mem-walk,11839697444,129.603949921
./mem-walk,11683946567,127.430409971
./mem-walk,12446238871,133.547100213
./mem-walk,12914595320,137.653824412
./mem-walk,11610913910,126.672001026
./mem-walk,11262681301,124.434864841
./mem-walk,11773057386,128.366512911
