date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379509538733,eth0,652519,631603,198271743,151805104
1379509538733,eth2,27620,20663374454,158085920,2410730822454
1379509538733,lo,2,2,168,168
1379509548743,eth0,652541,631625,198275275,151809824
1379509548743,eth2,27620,20663434453,158085920,2410734662390
1379509548743,lo,2,2,168,168
1379509558753,eth0,652578,631663,198281305,151820816
1379509558753,eth2,27620,20663494451,158085920,2410738502262
1379509558753,lo,2,2,168,168
1379509568763,eth0,652630,631719,198289691,151837886
1379509568763,eth2,27620,20663554449,158085920,2410742342134
1379509568763,lo,2,2,168,168
1379509578771,eth0,652656,631751,198293841,151855700
1379509578771,eth2,27620,20663614448,158085920,2410746182070
1379509578771,lo,2,2,168,168
1379509588779,eth0,652678,631774,198297373,151862338
1379509588779,eth2,27620,20663674446,158085920,2410750021942
1379509588779,lo,2,2,168,168
1379509598787,eth0,652701,631801,198300985,151873886
1379509598787,eth2,27620,20663734444,158085920,2410753861814
1379509598787,lo,2,2,168,168
1379509608798,eth0,652726,631832,198305055,151889724
1379509608798,eth2,27620,20663794443,158085920,2410757701750
1379509608798,lo,2,2,168,168
1379509618807,eth0,652763,631870,198310967,151898626
1379509618807,eth2,27620,20663854441,158085920,2410761541622
1379509618807,lo,2,2,168,168
1379509628817,eth0,652815,631926,198319353,151913780
1379509628817,eth2,27620,20663914439,158085920,2410765381494
1379509628817,lo,2,2,168,168
1379509638825,eth0,652839,631956,198323257,151928500
1379509638825,eth2,27620,20663974438,158085920,2410769221430
1379509638825,lo,2,2,168,168
1379509648833,eth0,652863,631981,198327035,151934404
1379509648833,eth2,27620,20664034436,158085920,2410773061302
1379509648833,lo,2,2,168,168
1379509658841,eth0,652885,632006,198330583,151943938
1379509658841,eth2,27620,20664094434,158085920,2410776901174
1379509658841,lo,2,2,168,168
1379509668850,eth0,652908,632034,198334297,151957484
1379509668850,eth2,27620,20664154433,158085920,2410780741110
1379509668850,lo,2,2,168,168
1379509678860,eth0,652948,632078,198340723,151973270
1379509678860,eth2,27620,20664214431,158085920,2410784580982
1379509678860,lo,2,2,168,168
1379509688870,eth0,653000,632131,198349109,151986398
1379509688870,eth2,27620,20664274430,158085920,2410788420918
1379509688870,lo,2,2,168,168
1379509698878,eth0,653022,632157,198352657,151998790
1379509698878,eth2,27620,20664334428,158085920,2410792260790
1379509698878,lo,2,2,168,168
1379509708886,eth0,653048,632189,198356791,152015596
1379509708886,eth2,27620,20664394426,158085920,2410796100662
1379509708886,lo,2,2,168,168
1379509718893,eth0,653070,632212,198360339,152023138
1379509718893,eth2,27620,20664454425,158085920,2410799940598
1379509718893,lo,2,2,168,168
1379509728903,eth0,653094,632240,198364117,152034796
1379509728903,eth2,27620,20664514423,158085920,2410803780470
1379509728903,lo,2,2,168,168
1379509738912,eth0,653133,632285,198370385,152052688
1379509738912,eth2,27620,20664574421,158085920,2410807620342
1379509738912,lo,2,2,168,168
1379509748922,eth0,653185,632339,198378889,152065912
1379509748922,eth2,27620,20664634420,158085920,2410811460278
1379509748922,lo,2,2,168,168
1379509758930,eth0,653207,632366,198382437,152077686
1379509758930,eth2,27620,20664694418,158085920,2410815300150
1379509758930,lo,2,2,168,168
1379509768937,eth0,653234,632397,198386635,152089732
1379509768937,eth2,27620,20664754416,158085920,2410819140022
1379509768937,lo,2,2,168,168
1379509778945,eth0,653256,632421,198390183,152096656
1379509778945,eth2,27620,20664814415,158085920,2410822979958
1379509778945,lo,2,2,168,168
1379509788955,eth0,653279,632447,198393897,152107556
1379509788955,eth2,27620,20664874413,158085920,2410826819830
1379509788955,lo,2,2,168,168
1379509798964,eth0,653315,632487,198399627,152120156
1379509798964,eth2,27620,20664934411,158085920,2410830659702
1379509798964,lo,2,2,168,168
1379509808973,eth0,653369,632547,198408369,152142274
1379509808973,eth2,27620,20664994428,158085920,2410834500790
1379509808973,lo,2,2,168,168
1379509818981,eth0,653391,632570,198411917,152150724
1379509818981,eth2,27620,20665054426,158085920,2410838340662
1379509818981,lo,2,2,168,168
1379509828989,eth0,653414,632597,198415631,152163222
1379509828989,eth2,27620,20665114424,158085920,2410842180534
1379509828989,lo,2,2,168,168
1379509838997,eth0,653439,632628,198419599,152179818
1379509838997,eth2,27620,20665174423,158085920,2410846020470
1379509838997,lo,2,2,168,168
1379509849006,eth0,653463,632653,198423377,152187534
1379509849006,eth2,27620,20665234421,158085920,2410849860342
1379509849006,lo,2,2,168,168
1379509859015,eth0,653499,632693,198429225,152201118
1379509859015,eth2,27620,20665294419,158085920,2410853700214
1379509859015,lo,2,2,168,168
1379509869025,eth0,653553,632753,198437967,152221320
1379509869025,eth2,27620,20665354418,158085920,2410857540150
1379509869025,lo,2,2,168,168
1379509879033,eth0,653575,632776,198441515,152227854
1379509879033,eth2,27620,20665414416,158085920,2410861380022
1379509879033,lo,2,2,168,168
1379509889041,eth0,653599,632804,198445293,152238504
1379509889041,eth2,27620,20665474414,158085920,2410865219894
1379509889041,lo,2,2,168,168
1379509899049,eth0,653624,632835,198449261,152253188
1379509899049,eth2,27620,20665534413,158085920,2410869059830
1379509899049,lo,2,2,168,168
1379509909059,eth0,653647,632859,198452975,152258924
1379509909059,eth2,27620,20665594411,158085920,2410872899702
1379509909059,lo,2,2,168,168
1379509919069,eth0,653683,632898,198458823,152270554
1379509919069,eth2,27620,20665654409,158085920,2410876739574
1379509919069,lo,2,2,168,168
1379509929079,eth0,653735,632954,198467209,152288428
1379509929079,eth2,27620,20665714408,158085920,2410880579510
1379509929079,lo,2,2,168,168
1379509939087,eth0,653760,632985,198471177,152305932
1379509939087,eth2,27620,20665774406,158085920,2410884419382
1379509939087,lo,2,2,168,168
1379509949095,eth0,653783,633009,198474891,152314488
1379509949095,eth2,27620,20665834404,158085920,2410888259254
1379509949095,lo,2,2,168,168
1379509959103,eth0,653806,633036,198478503,152326840
1379509959103,eth2,27620,20665894403,158085920,2410892099190
1379509959103,lo,2,2,168,168
1379509969113,eth0,653832,633068,198482637,152343546
1379509969113,eth2,27620,20665954401,158085920,2410895939062
1379509969113,lo,2,2,168,168
1379509979123,eth0,653868,633105,198488485,152353188
1379509979123,eth2,27620,20666014399,158085920,2410899778934
1379509979123,lo,2,2,168,168
1379509989133,eth0,653920,633161,198496871,152369146
1379509989133,eth2,27620,20666074398,158085920,2410903618870
1379509989133,lo,2,2,168,168
1379509999141,eth0,653945,633192,198500839,152384734
1379509999141,eth2,27620,20666134396,158085920,2410907458742
1379509999141,lo,2,2,168,168
1379510009149,eth0,653968,633216,198504553,152391378
1379510009149,eth2,27620,20666194395,158085920,2410911298678
1379510009149,lo,2,2,168,168
1379510019157,eth0,653991,633243,198508165,152401818
1379510019157,eth2,27620,20666254393,158085920,2410915138550
1379510019157,lo,2,2,168,168
1379510029168,eth0,654017,633275,198512299,152416608
1379510029168,eth2,27620,20666314391,158085920,2410918978422
1379510029168,lo,2,2,168,168
1379510039177,eth0,654053,633312,198518147,152424334
1379510039177,eth2,27620,20666374390,158085920,2410922818358
1379510039177,lo,2,2,168,168
1379510049188,eth0,654105,633367,198526533,152438342
1379510049188,eth2,27620,20666434388,158085920,2410926658230
1379510049188,lo,2,2,168,168
1379510059196,eth0,654128,633394,198530145,152451602
1379510059196,eth2,27620,20666494386,158085920,2410930498102
1379510059196,lo,2,2,168,168
1379510069204,eth0,654153,633425,198534215,152469148
1379510069204,eth2,27620,20666554385,158085920,2410934338038
1379510069204,lo,2,2,168,168
1379510079212,eth0,654176,633449,198537827,152477558
1379510079212,eth2,27620,20666614383,158085920,2410938177910
1379510079212,lo,2,2,168,168
1379510089222,eth0,654200,633477,198541605,152490020
1379510089222,eth2,27620,20666680395,158085920,2410942402678
1379510089222,lo,2,2,168,168
1379510099232,eth0,654238,633521,198547809,152508652
1379510099232,eth2,27620,20666740394,158085920,2410946242614
1379510099232,lo,2,2,168,168
1379510109241,eth0,654290,633574,198556195,152520668
1379510109241,eth2,27620,20666800392,158085920,2410950082486
1379510109241,lo,2,2,168,168
1379510119248,eth0,654313,633601,198559807,152532012
1379510119248,eth2,27620,20666860391,158085920,2410953922422
1379510119248,lo,2,2,168,168
1379510129256,eth0,654338,633632,198563877,152547646
1379510129256,eth2,27620,20666920389,158085920,2410957762294
1379510129256,lo,2,2,168,168
1379510139264,eth0,654361,633656,198567489,152554144
1379510139264,eth2,27620,20666980387,158085920,2410961602166
1379510139264,lo,2,2,168,168
1379510149274,eth0,654385,633684,198571267,152564690
1379510149274,eth2,27620,20667040386,158085920,2410965442102
1379510149274,lo,2,2,168,168
1379510159283,eth0,654423,633728,198577471,152581406
1379510159283,eth2,27620,20667100384,158085920,2410969281974
1379510159283,lo,2,2,168,168
1379510169294,eth0,654474,633780,198585793,152591446
1379510169294,eth2,27620,20667160382,158085920,2410973121846
1379510169294,lo,2,2,168,168
1379510179302,eth0,654497,633806,198589405,152600840
1379510179302,eth2,27620,20667220381,158085920,2410976961782
1379510179302,lo,2,2,168,168
1379510189310,eth0,654526,633834,198594737,152614206
1379510189310,eth2,27620,20667280379,158085920,2410980801654
1379510189310,lo,2,2,168,168
1379510199317,eth0,654550,633864,198598641,152631542
1379510199317,eth2,27620,20667340377,158085920,2410984641526
1379510199317,lo,2,2,168,168
1379510209328,eth0,654598,633889,198610113,152640062
1379510209328,eth2,27620,20667400376,158085920,2410988481462
1379510209328,lo,2,2,168,168
1379510219337,eth0,654641,633930,198617655,152654514
1379510219337,eth2,27620,20667460374,158085920,2410992321334
1379510219337,lo,2,2,168,168
1379510229347,eth0,654785,634078,198641631,152689310
1379510229347,eth2,27620,20667520372,158085920,2410996161206
1379510229347,lo,2,2,168,168
1379510239355,eth0,654811,634102,198646247,152696712
1379510239355,eth2,27620,20667580371,158085920,2411000001142
1379510239355,lo,2,2,168,168
1379510249363,eth0,654844,634130,198654097,152708166
1379510249363,eth2,27620,20667640369,158085920,2411003841014
1379510249363,lo,2,2,168,168
1379510259371,eth0,654886,634160,198664837,152723590
1379510259371,eth2,27620,20667700367,158085920,2411007680886
1379510259371,lo,2,2,168,168
1379510269381,eth0,654928,634185,198675631,152730194
1379510269381,eth2,27620,20667760366,158085920,2411011520822
1379510269381,lo,2,2,168,168
1379510279391,eth0,654974,634226,198684239,152742730
1379510279391,eth2,27620,20667820364,158085920,2411015360694
1379510279391,lo,2,2,168,168
1379510289401,eth0,655027,634285,198692917,152761760
1379510289401,eth2,27620,20667880362,158085920,2411019200566
1379510289401,lo,2,2,168,168
1379510299408,eth0,655050,634309,198696529,152767250
1379510299408,eth2,27620,20667940361,158085920,2411023040502
1379510299408,lo,2,2,168,168
1379510309416,eth0,655074,634336,198700307,152776750
1379510309416,eth2,27620,20668000359,158085920,2411026880374
1379510309416,lo,2,2,168,168
1379510319424,eth0,655096,634362,198703855,152789842
1379510319424,eth2,27620,20668060357,158085920,2411030720246
1379510319424,lo,2,2,168,168
1379510329435,eth0,655122,634394,198707989,152807352
1379510329435,eth2,27620,20668120356,158085920,2411034560182
1379510329435,lo,2,2,168,168
1379510339444,eth0,655159,634432,198713901,152817862
1379510339444,eth2,27620,20668180354,158085920,2411038400054
1379510339444,lo,2,2,168,168
1379510349454,eth0,655210,634487,198722223,152834560
1379510349454,eth2,27620,20668240353,158085920,2411042239990
1379510349454,lo,2,2,168,168
1379510359462,eth0,655235,634518,198726191,152850952
1379510359462,eth2,27620,20668300351,158085920,2411046079862
1379510359462,lo,2,2,168,168
1379510369470,eth0,655259,634543,198729969,152858464
1379510369470,eth2,27620,20668360367,158085920,2411049920886
1379510369470,lo,2,2,168,168
1379510379479,eth0,655281,634569,198733517,152869644
1379510379479,eth2,27620,20668420366,158085920,2411053760758
1379510379479,lo,2,2,168,168
1379510389490,eth0,655307,634601,198737651,152885238
1379510389490,eth2,27620,20668480364,158085920,2411057600694
1379510389490,lo,2,2,168,168
1379510399499,eth0,655344,634639,198743563,152893832
1379510399499,eth2,27620,20668540362,158085920,2411061440566
1379510399499,lo,2,2,168,168
1379510409508,eth0,655395,634694,198751885,152908618
1379510409508,eth2,27620,20668600361,158085920,2411065280502
1379510409508,lo,2,2,168,168
1379510419516,eth0,655420,634725,198755853,152923098
1379510419516,eth2,27620,20668660359,158085920,2411069120374
1379510419516,lo,2,2,168,168
1379510429524,eth0,655444,634750,198759631,152928694
1379510429524,eth2,27620,20668720357,158085920,2411072960246
1379510429524,lo,2,2,168,168
1379510439531,eth0,655466,634775,198763179,152937920
1379510439531,eth2,27620,20668780356,158085920,2411076800182
1379510439531,lo,2,2,168,168
1379510449541,eth0,655490,634803,198766957,152951186
1379510449541,eth2,27620,20668840354,158085920,2411080640054
1379510449541,lo,2,2,168,168
1379510459552,eth0,655529,634848,198773225,152970686
1379510459552,eth2,27620,20668900352,158085920,2411084479926
1379510459552,lo,2,2,168,168
1379510469561,eth0,655580,634900,198781547,152983442
1379510469561,eth2,27620,20668960351,158085920,2411088319862
1379510469561,lo,2,2,168,168
1379510479568,eth0,655603,634927,198785159,152995590
1379510479568,eth2,27620,20669020349,158085920,2411092159734
1379510479568,lo,2,2,168,168
1379510489577,eth0,655629,634959,198789293,153012092
1379510489577,eth2,27620,20669080347,158085920,2411095999606
1379510489577,lo,2,2,168,168
1379510499584,eth0,655651,634982,198792841,153019330
1379510499584,eth2,27620,20669140346,158085920,2411099839542
1379510499584,lo,2,2,168,168
1379510509595,eth0,655675,635010,198796619,153030680
1379510509595,eth2,27620,20669200344,158085920,2411103679414
1379510509595,lo,2,2,168,168
1379510519605,eth0,655713,635054,198802823,153048200
1379510519605,eth2,27620,20669260342,158085920,2411107519286
1379510519605,lo,2,2,168,168
1379510529614,eth0,655765,635107,198811209,153059108
1379510529614,eth2,27620,20669320341,158085920,2411111359222
1379510529614,lo,2,2,168,168
1379510539622,eth0,655789,635137,198815003,153072614
1379510539622,eth2,27620,20669380339,158085920,2411115199094
1379510539622,lo,2,2,168,168
1379510549630,eth0,655813,635165,198818891,153083866
1379510549630,eth2,27620,20669440337,158085920,2411119038966
1379510549630,lo,2,2,168,168
1379510559638,eth0,655835,635188,198822439,153089188
1379510559638,eth2,27620,20669500336,158085920,2411122878902
1379510559638,lo,2,2,168,168
1379510569648,eth0,655859,635215,198826217,153098588
1379510569648,eth2,27620,20669560334,158085920,2411126718774
1379510569648,lo,2,2,168,168
1379510579658,eth0,655896,635256,198832129,153113844
1379510579658,eth2,27620,20669620332,158085920,2411130558646
1379510579658,lo,2,2,168,168
1379510589668,eth0,655949,635315,198840807,153135590
1379510589668,eth2,27620,20669680331,158085920,2411134398582
