date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379494176051,eth0,382995,365691,139870420,99244798
1379494176051,eth7,5012003954,28665,1207617918980,8044744
1379494176051,lo,0,0,0,0
1379494186060,eth0,383030,365726,139876102,99252816
1379494186060,eth7,5012003954,28665,1207617918980,8044744
1379494186060,lo,0,0,0,0
1379494196070,eth0,383077,365775,139883784,99266562
1379494196070,eth7,5012003954,28665,1207617918980,8044744
1379494196070,lo,0,0,0,0
1379494206078,eth0,383104,365807,139888138,99281006
1379494206078,eth7,5012003954,28665,1207617918980,8044744
1379494206078,lo,0,0,0,0
1379494216086,eth0,383129,365836,139892106,99294694
1379494216086,eth7,5012003954,28665,1207617918980,8044744
1379494216086,lo,0,0,0,0
1379494226093,eth0,383153,365862,139895884,99303680
1379494226093,eth7,5012003954,28665,1207617918980,8044744
1379494226093,lo,0,0,0,0
1379494236103,eth0,383176,365890,139899598,99316468
1379494236103,eth7,5012003954,28665,1207617918980,8044744
1379494236103,lo,0,0,0,0
1379494246113,eth0,383213,365931,139905636,99331094
1379494246113,eth7,5012003954,28665,1207617918980,8044744
1379494246113,lo,0,0,0,0
1379494256123,eth0,383260,365980,139913318,99342764
1379494256123,eth7,5012003954,28665,1207617918980,8044744
1379494256123,lo,0,0,0,0
1379494266131,eth0,383288,366013,139917736,99355196
1379494266131,eth7,5012003954,28665,1207617918980,8044744
1379494266131,lo,0,0,0,0
1379494276139,eth0,383313,366042,139921704,99366808
1379494276139,eth7,5012003954,28665,1207617918980,8044744
1379494276139,lo,0,0,0,0
1379494286147,eth0,383336,366067,139925418,99373654
1379494286147,eth7,5012003954,28665,1207617918980,8044744
1379494286147,lo,0,0,0,0
1379494296156,eth0,383359,366093,139929132,99384290
1379494296156,eth7,5012003954,28665,1207617918980,8044744
1379494296156,lo,0,0,0,0
1379494306166,eth0,383395,366134,139934878,99400698
1379494306166,eth7,5012003954,28665,1207617918980,8044744
1379494306166,lo,0,0,0,0
1379494316175,eth0,383444,366187,139942916,99418900
1379494316175,eth7,5012003954,28665,1207617918980,8044744
1379494316175,lo,0,0,0,0
1379494326183,eth0,383472,366217,139947334,99429142
1379494326183,eth7,5012003954,28665,1207617918980,8044744
1379494326183,lo,0,0,0,0
1379494336191,eth0,383494,366244,139950882,99442408
1379494336191,eth7,5012003954,28665,1207617918980,8044744
1379494336191,lo,0,0,0,0
1379494346198,eth0,383519,366273,139954952,99455786
1379494346198,eth7,5012003954,28665,1207617918980,8044744
1379494346198,lo,0,0,0,0
1379494356208,eth0,383543,366299,139958730,99464372
1379494356208,eth7,5012003954,28665,1207617918980,8044744
1379494356208,lo,0,0,0,0
1379494366218,eth0,383578,366339,139964412,99478640
1379494366218,eth7,5012003954,28665,1207617918980,8044744
1379494366218,lo,0,0,0,0
1379494376228,eth0,383628,366393,139972514,99494830
1379494376228,eth7,5012003954,28665,1207617918980,8044744
1379494376228,lo,0,0,0,0
1379494386236,eth0,383655,366422,139976868,99502932
1379494386236,eth7,5012003954,28665,1207617918980,8044744
1379494386236,lo,0,0,0,0
1379494396243,eth0,383678,366450,139980480,99514186
1379494396243,eth7,5012003954,28665,1207617918980,8044744
1379494396243,lo,0,0,0,0
1379494406252,eth0,383703,366479,139984550,99525488
1379494406252,eth7,5012003954,28665,1207617918980,8044744
1379494406252,lo,0,0,0,0
1379494416261,eth0,383726,366502,139988264,99531858
1379494416261,eth7,5012003954,28665,1207617918980,8044744
1379494416261,lo,0,0,0,0
1379494426270,eth0,383762,366541,139994010,99544052
1379494426270,eth7,5012003954,28665,1207617918980,8044744
1379494426270,lo,0,0,0,0
1379494436279,eth0,383809,366593,140001692,99561896
1379494436279,eth7,5012003954,28665,1207617918980,8044744
1379494436279,lo,0,0,0,0
1379494446287,eth0,383839,366627,140006466,99576594
1379494446287,eth7,5012003954,28665,1207617918980,8044744
1379494446287,lo,0,0,0,0
1379494456294,eth0,383861,366651,140010014,99585594
1379494456294,eth7,5012003954,28665,1207617918980,8044744
1379494456294,lo,0,0,0,0
1379494466302,eth0,383884,366679,140013728,99598614
1379494466302,eth7,5012003954,28665,1207617918980,8044744
1379494466302,lo,0,0,0,0
1379494476312,eth0,383910,366709,140017862,99611656
1379494476312,eth7,5012003954,28665,1207617918980,8044744
1379494476312,lo,0,0,0,0
1379494486322,eth0,383946,366747,140023608,99621722
1379494486322,eth7,5012003954,28665,1207617918980,8044744
1379494486322,lo,0,0,0,0
1379494496332,eth0,383993,366799,140031290,99637490
1379494496332,eth7,5012003954,28665,1207617918980,8044744
1379494496332,lo,0,0,0,0
1379494506340,eth0,384022,366832,140036000,99650048
1379494506340,eth7,5012003954,28665,1207617918980,8044744
1379494506340,lo,0,0,0,0
1379494516347,eth0,384045,366857,140039612,99657036
1379494516347,eth7,5012003954,28665,1207617918980,8044744
1379494516347,lo,0,0,0,0
1379494526355,eth0,384068,366883,140043326,99667904
1379494526355,eth7,5012003954,28665,1207617918980,8044744
1379494526355,lo,0,0,0,0
1379494536365,eth0,384092,366912,140047104,99682664
1379494536365,eth7,5012003954,28665,1207617918980,8044744
1379494536365,lo,0,0,0,0
1379494546374,eth0,384129,366953,140053142,99699198
1379494546374,eth7,5012003954,28665,1207617918980,8044744
1379494546374,lo,0,0,0,0
1379494556383,eth0,384176,367002,140060824,99712776
1379494556383,eth7,5012003954,28665,1207617918980,8044744
1379494556383,lo,0,0,0,0
1379494566390,eth0,384204,367035,140065242,99727116
1379494566390,eth7,5012003954,28665,1207617918980,8044744
1379494566390,lo,0,0,0,0
1379494576398,eth0,384229,367064,140069210,99740636
1379494576398,eth7,5012003954,28665,1207617918980,8044744
1379494576398,lo,0,0,0,0
1379494586406,eth0,384252,367089,140072924,99749390
1379494586406,eth7,5012003954,28665,1207617918980,8044744
1379494586406,lo,0,0,0,0
1379494596416,eth0,384275,367117,140076638,99762010
1379494596416,eth7,5012003954,28665,1207617918980,8044744
1379494596416,lo,0,0,0,0
1379494606426,eth0,384313,367159,140082740,99776532
1379494606426,eth7,5012003954,28665,1207617918980,8044744
1379494606426,lo,0,0,0,0
1379494616435,eth0,384360,367208,140090422,99788034
1379494616435,eth7,5012003954,28665,1207617918980,8044744
1379494616435,lo,0,0,0,0
1379494626443,eth0,384388,367241,140094840,99800298
1379494626443,eth7,5012003954,28665,1207617918980,8044744
1379494626443,lo,0,0,0,0
1379494636451,eth0,384412,367269,140098744,99811678
1379494636451,eth7,5012003954,28665,1207617918980,8044744
1379494636451,lo,0,0,0,0
1379494646458,eth0,384435,367294,140102458,99818356
1379494646458,eth7,5012003954,28665,1207617918980,8044744
1379494646458,lo,0,0,0,0
1379494656468,eth0,384459,367321,140106236,99828888
1379494656468,eth7,5012003954,28665,1207617918980,8044744
1379494656468,lo,0,0,0,0
1379494666478,eth0,384495,367362,140111982,99845128
1379494666478,eth7,5012003954,28665,1207617918980,8044744
1379494666478,lo,0,0,0,0
1379494676487,eth0,384544,367415,140120020,99863162
1379494676487,eth7,5012003954,28665,1207617918980,8044744
1379494676487,lo,0,0,0,0
1379494686494,eth0,384571,367444,140124374,99873172
1379494686494,eth7,5012003954,28665,1207617918980,8044744
1379494686494,lo,0,0,0,0
1379494696502,eth0,384594,367472,140127986,99886334
1379494696502,eth7,5012003954,28665,1207617918980,8044744
1379494696502,lo,0,0,0,0
1379494706536,eth0,384619,367501,140132056,99899544
1379494706536,eth7,5012003954,28665,1207617918980,8044744
1379494706536,lo,0,0,0,0
1379494716553,eth0,384643,367527,140135834,99907962
1379494716553,eth7,5012003954,28665,1207617918980,8044744
1379494716553,lo,0,0,0,0
1379494726563,eth0,384678,367567,140141516,99922062
1379494726563,eth7,5012003954,28665,1207617918980,8044744
1379494726563,lo,0,0,0,0
1379494736584,eth0,384727,367620,140149554,99938020
1379494736584,eth7,5012003954,28665,1207617918980,8044744
1379494736584,lo,0,0,0,0
1379494746592,eth0,384755,367650,140153972,99946018
1379494746592,eth7,5012003954,28665,1207617918980,8044744
1379494746592,lo,0,0,0,0
1379494756600,eth0,384778,367678,140157584,99957104
1379494756600,eth7,5012003954,28665,1207617918980,8044744
1379494756600,lo,0,0,0,0
1379494766608,eth0,384803,367707,140161654,99968238
1379494766608,eth7,5012003954,28665,1207617918980,8044744
1379494766608,lo,0,0,0,0
1379494776618,eth0,384826,367730,140165368,99974440
1379494776618,eth7,5012003954,28665,1207617918980,8044744
1379494776618,lo,0,0,0,0
1379494786628,eth0,384862,367768,140171114,99986414
1379494786628,eth7,5012003954,28665,1207617918980,8044744
1379494786628,lo,0,0,0,0
1379494796637,eth0,384909,367820,140178796,100004090
1379494796637,eth7,5012003954,28665,1207617918980,8044744
1379494796637,lo,0,0,0,0
1379494806646,eth0,384939,367854,140183570,100018624
1379494806646,eth7,5012003954,28665,1207617918980,8044744
1379494806646,lo,0,0,0,0
1379494816654,eth0,384962,367879,140187182,100027528
1379494816654,eth7,5012003954,28665,1207617918980,8044744
1379494816654,lo,0,0,0,0
1379494826662,eth0,384985,367907,140190896,100040396
1379494826662,eth7,5012003954,28665,1207617918980,8044744
1379494826662,lo,0,0,0,0
1379494836672,eth0,385010,367936,140194966,100053226
1379494836672,eth7,5012003954,28665,1207617918980,8044744
1379494836672,lo,0,0,0,0
1379494846682,eth0,385046,367974,140200712,100063152
1379494846682,eth7,5012003954,28665,1207617918980,8044744
1379494846682,lo,0,0,0,0
1379494856691,eth0,385094,368027,140208458,100078848
1379494856691,eth7,5012003954,28665,1207617918980,8044744
