iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
eth0,3.49720223820943,3.49720223820943,567.745803357314,803.157474020783
eth0,4.79616306954436,4.99600319744205,784.172661870504,1393.68505195843
eth0,2.19868079152508,2.69838097141715,354.587247651409,1373.37597441535
eth0,3.19808115130921,3.59784129522287,500.099940035978,1477.51349190486
eth0,2.19846107724593,2.39832117517738,354.551813730389,888.577995403218
eth0,2.1982414068745,2.69784172661871,354.516386890488,1277.17825739408
eth0,3.79696243005596,4.19664268585132,609.712230215827,1486.21103117506
eth0,4.79616306954436,4.99600319744205,784.172661870504,1202.23820943245
eth0,2.19846107724593,2.69811132207455,354.551813730389,1181.77275906865
eth0,3.1984007996002,3.59820089955022,500.149925037481,1286.55672163918
eth0,2.19868079152508,2.39856086348191,354.587247651409,697.581451129322
eth0,2.19802178039764,2.49775202317914,354.480967129583,1078.02977320412
eth0,3.49755171380034,4.09713200759468,567.802538223244,1671.62985909863
eth0,5.19584332533973,5.39568345323741,841.926458832934,1476.21902478018
eth0,2.29839112621165,2.4982512241431,360.947336864195,985.710002997901
eth0,2.89826104337398,3.39796122326604,458.125124925045,1467.71936837897
eth0,2.39856086348191,2.79832100739556,390.165900459724,1366.38017189686
eth0,2.19846107724593,2.39832117517738,354.551813730389,883.381632857
eth0,3.49720223820943,3.99680255795364,567.745803357314,1476.41886490807
eth0,5.09592326139089,5.49560351718625,826.139088729017,1686.25099920064
eth0,2.2986208275035,2.49850089946032,360.983409954028,794.323405956426
eth0,2.89826104337398,3.39796122326604,458.125124925045,1276.63401958825
eth0,2.39832117517738,2.79804137104027,390.126911162186,1175.17737583691
eth0,2.1982414068745,2.39808153477218,354.516386890488,691.846522781775
eth0,3.49755171380034,3.79734186069751,567.802538223244,1277.50574597782
eth0,4.89657239932048,5.49615269311482,790.646547416808,1880.08394124113
eth0,2.49850089946032,2.89826104337398,396.562062762343,1463.52188686788
eth0,2.89826104337398,3.0981411153308,458.125124925045,1073.75574655207
eth0,2.19868079152508,2.69838097141715,354.587247651409,1362.9822106736
eth0,2.39784194225197,2.79748226596064,390.048955939654,1360.77530222799
eth0,3.49720223820943,3.69704236610711,567.745803357314,1082.53397282174
eth0,4.89657239932048,5.3962226441491,790.646547416808,1683.02188468072
eth0,2.4982512241431,2.897971420006,396.522434295993,1271.90966323574
eth0,2.89826104337398,3.0981411153308,458.125124925045,882.670397761343
eth0,2.19868079152508,2.69838097141715,354.587247651409,1171.89686188287
eth0,2.39784194225197,2.79748226596064,390.048955939654,1169.34758717155
eth0,3.59748176276606,3.79734186069751,574.19806135705,897.571699810133
eth0,4.8960831334932,5.19584332533973,790.567545963229,1484.21262989608
eth0,2.0985310282802,2.39832117517738,336.364544818627,1024.08314180074
eth0,2.99790146897172,3.59748176276606,487.25891875687,1836.31457979414
eth0,2.2986208275035,2.39856086348191,360.983409954028,845.69258444933
eth0,2.29816147082334,2.69784172661871,360.911270983213,1234.21262989608
eth0,3.69704236610711,4.29656274980016,603.317346123102,1851.11910471623
eth0,4.8960831334932,4.99600319744205,790.567545963229,1159.67226219025
eth0,2.19846107724593,2.59818127310882,354.551813730389,1132.40731487958
eth0,3.0981411153308,3.69778133120128,493.70377773336,1651.4091545073
eth0,2.39832117517738,2.59818127310882,379.134605775957,858.798840811432
eth0,2.1982414068745,2.69784172661871,354.516386890488,1166.06714628297
eth0,3.69704236610711,4.09672262190248,603.317346123102,1368.70503597122
eth0,4.8960831334932,5.09592326139089,790.567545963229,1097.92166266986
eth0,2.2986208275035,2.59844093543874,360.983409954028,1069.95802518489
eth0,2.69811132207455,2.99790146897172,433.496552413311,1114.02018586989
eth0,2.4982512241431,3.09783151793744,396.522434295993,1743.97921454982
eth0,2.1982414068745,2.29816147082334,354.516386890488,833.932853717026
eth0,3.59712230215827,3.99680255795364,574.14068745004,1433.45323741007
eth0,5.09643249725192,5.69601279104627,826.221644848606,2058.15928849805
eth0,2.19846107724593,2.29839112621165,354.551813730389,738.4830618567
