date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379509435729,eth0,6444076,17260324,1494919667,24012505892
1379509435729,eth8,28665,5012003954,8044744,1207617918980
1379509435729,eth11,20663381813,27620,2410731293430,158085920
1379509435729,lo,0,0,0,0
1379509445740,eth0,6445536,17264595,1495184355,24018618034
1379509445740,eth8,28665,5012003954,8044744,1207617918980
1379509445740,eth11,20663441815,27620,2410735133558,158085920
1379509445740,lo,0,0,0,0
1379509455759,eth0,6447187,17269441,1495483837,24025570570
1379509455759,eth8,28665,5012003954,8044744,1207617918980
1379509455759,eth11,20663501818,27620,2410738973750,158085920
1379509455759,lo,0,0,0,0
1379509465783,eth0,6448688,17273791,1495755439,24031771374
1379509465783,eth8,28665,5012003954,8044744,1207617918980
1379509465783,eth11,20663561820,27620,2410742813878,158085920
1379509465783,lo,0,0,0,0
1379509475808,eth0,6450224,17278291,1496033983,24038222984
1379509475808,eth8,28665,5012003954,8044744,1207617918980
1379509475808,eth11,20663621823,27620,2410746654070,158085920
1379509475808,lo,0,0,0,0
1379509485830,eth0,6451739,17282721,1496308713,24044574128
1379509485830,eth8,28665,5012003954,8044744,1207617918980
1379509485830,eth11,20663681825,27620,2410750494198,158085920
1379509485830,lo,0,0,0,0
1379509495853,eth0,6453186,17286951,1496570807,24050624432
1379509495853,eth8,28665,5012003954,8044744,1207617918980
1379509495853,eth11,20663741803,27620,2410754332790,158085920
1379509495853,lo,0,0,0,0
1379509505864,eth0,6454701,17291388,1496845481,24056981858
1379509505864,eth8,28665,5012003954,8044744,1207617918980
1379509505864,eth11,20663801806,27620,2410758172982,158085920
1379509505864,lo,0,0,0,0
1379509515886,eth0,6456265,17295976,1497129169,24063559678
1379509515886,eth8,28665,5012003954,8044744,1207617918980
1379509515886,eth11,20663861808,27620,2410762013110,158085920
1379509515886,lo,0,0,0,0
1379509525910,eth0,6457758,17300298,1497399299,24069723058
1379509525910,eth8,28665,5012003954,8044744,1207617918980
1379509525910,eth11,20663921810,27620,2410765853238,158085920
1379509525910,lo,0,0,0,0
1379509535934,eth0,6459324,17304621,1497682023,24075746568
1379509535934,eth8,28665,5012003954,8044744,1207617918980
1379509535934,eth11,20663981813,27620,2410769693430,158085920
1379509535934,lo,0,0,0,0
1379509545950,eth0,6460819,17308998,1497953121,24082016242
1379509545950,eth8,28665,5012003954,8044744,1207617918980
1379509545950,eth11,20664041791,27620,2410773532022,158085920
1379509545950,lo,0,0,0,0
1379509555964,eth0,6462349,17313476,1498230447,24088428342
1379509555964,eth8,28665,5012003954,8044744,1207617918980
1379509555964,eth11,20664101793,27620,2410777372150,158085920
1379509555964,lo,0,0,0,0
1379509565979,eth0,6463793,17317683,1498492089,24094445820
1379509565979,eth8,28665,5012003954,8044744,1207617918980
1379509565979,eth11,20664161796,27620,2410781212342,158085920
1379509565979,lo,0,0,0,0
1379509576001,eth0,6465346,17322240,1498773783,24100980594
1379509576001,eth8,28665,5012003954,8044744,1207617918980
1379509576001,eth11,20664221798,27620,2410785052470,158085920
1379509576001,lo,0,0,0,0
1379509586019,eth0,6466872,17326659,1499050013,24107280558
1379509586019,eth8,28665,5012003954,8044744,1207617918980
1379509586019,eth11,20664281801,27620,2410788892662,158085920
1379509586019,lo,0,0,0,0
1379509596034,eth0,6468384,17331080,1499324039,24113612532
1379509596034,eth8,28665,5012003954,8044744,1207617918980
1379509596034,eth11,20664341803,27620,2410792732790,158085920
1379509596034,lo,0,0,0,0
1379509606062,eth0,6469818,17335273,1499584051,24119619446
1379509606062,eth8,28665,5012003954,8044744,1207617918980
1379509606062,eth11,20664401781,27620,2410796571382,158085920
1379509606062,lo,0,0,0,0
1379509616079,eth0,6471337,17339715,1499859493,24125982242
1379509616079,eth8,28665,5012003954,8044744,1207617918980
1379509616079,eth11,20664461784,27620,2410800411574,158085920
1379509616079,lo,0,0,0,0
1379509626096,eth0,6472903,17344289,1500143205,24132529592
1379509626096,eth8,28665,5012003954,8044744,1207617918980
1379509626096,eth11,20664521786,27620,2410804251702,158085920
1379509626096,lo,0,0,0,0
1379509636109,eth0,6474379,17348612,1500410901,24138726210
1379509636109,eth8,28665,5012003954,8044744,1207617918980
1379509636109,eth11,20664581789,27620,2410808091894,158085920
1379509636109,lo,0,0,0,0
1379509646130,eth0,6475936,17352865,1500691627,24144624644
1379509646130,eth8,28665,5012003954,8044744,1207617918980
1379509646130,eth11,20664641791,27620,2410811932022,158085920
1379509646130,lo,0,0,0,0
1379509656144,eth0,6477457,17357317,1500967197,24150998112
1379509656144,eth8,28665,5012003954,8044744,1207617918980
1379509656144,eth11,20664701794,27620,2410815772214,158085920
1379509656144,lo,0,0,0,0
1379509666160,eth0,6478966,17361733,1501240843,24157325964
1379509666160,eth8,28665,5012003954,8044744,1207617918980
1379509666160,eth11,20664761772,27620,2410819610806,158085920
1379509666160,lo,0,0,0,0
1379509676171,eth0,6480498,17366221,1501518643,24163755504
1379509676171,eth8,28665,5012003954,8044744,1207617918980
1379509676171,eth11,20664821774,27620,2410823450934,158085920
1379509676171,lo,0,0,0,0
1379509686184,eth0,6481973,17370531,1501785935,24169926222
1379509686184,eth8,28665,5012003954,8044744,1207617918980
1379509686184,eth11,20664881777,27620,2410827291126,158085920
1379509686184,lo,0,0,0,0
1379509696201,eth0,6483458,17374879,1502055135,24176155534
1379509696201,eth8,28665,5012003954,8044744,1207617918980
1379509696201,eth11,20664941779,27620,2410831131254,158085920
1379509696201,lo,0,0,0,0
1379509706216,eth0,6484999,17379342,1502334181,24182516518
1379509706216,eth8,28665,5012003954,8044744,1207617918980
1379509706216,eth11,20665001782,27620,2410834971446,158085920
1379509706216,lo,0,0,0,0
1379509716232,eth0,6486444,17383570,1502596069,24188574740
1379509716232,eth8,28665,5012003954,8044744,1207617918980
1379509716232,eth11,20665061760,27620,2410838810038,158085920
1379509716232,lo,0,0,0,0
