date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379484399589,eth0,3930298,10188897,1041619026,14068169484
1379484399589,eth8,28665,5012003954,8044744,1207617918980
1379484399589,eth11,14991053186,27620,2047702261302,158085920
1379484399589,lo,0,0,0,0
1379484409611,eth0,3931544,10192541,1041844886,14073382806
1379484409611,eth8,28665,5012003954,8044744,1207617918980
1379484409611,eth11,14993552259,27620,2047862201974,158085920
1379484409611,lo,0,0,0,0
1379484419634,eth0,3932840,10196333,1042079846,14078812666
1379484419634,eth8,28665,5012003954,8044744,1207617918980
1379484419634,eth11,14996052353,27620,2048022207990,158085920
1379484419634,lo,0,0,0,0
1379484429648,eth0,3934207,10200284,1042327218,14084439966
1379484429648,eth8,28665,5012003954,8044744,1207617918980
1379484429648,eth11,14998552447,27620,2048182214006,158085920
1379484429648,lo,0,0,0,0
1379484439658,eth0,3935519,10204092,1042564740,14089878708
1379484439658,eth8,28665,5012003954,8044744,1207617918980
1379484439658,eth11,15001052540,27620,2048342219958,158085920
1379484439658,lo,0,0,0,0
1379484449668,eth0,3936853,10207984,1042806512,14095444110
1379484449668,eth8,28665,5012003954,8044744,1207617918980
1379484449668,eth11,15003552634,27620,2048502225974,158085920
1379484449668,lo,0,0,0,0
1379484459688,eth0,3938144,10211750,1043040380,14100831434
1379484459688,eth8,28665,5012003954,8044744,1207617918980
1379484459688,eth11,15006051708,27620,2048662166710,158085920
1379484459688,lo,0,0,0,0
1379484469696,eth0,3939496,10215695,1043285412,14106470504
1379484469696,eth8,28665,5012003954,8044744,1207617918980
1379484469696,eth11,15008551801,27620,2048822172662,158085920
1379484469696,lo,0,0,0,0
1379484479708,eth0,3940780,10219442,1043518180,14111835222
1379484479708,eth8,28665,5012003954,8044744,1207617918980
1379484479708,eth11,15011051895,27620,2048982178678,158085920
1379484479708,lo,0,0,0,0
1379484489728,eth0,3942141,10223377,1043764350,14117439820
1379484489728,eth8,28665,5012003954,8044744,1207617918980
1379484489728,eth11,15013551989,27620,2049142184630,158085920
1379484489728,lo,0,0,0,0
1379484499742,eth0,3943504,10227343,1044011264,14123105656
1379484499742,eth8,28665,5012003954,8044744,1207617918980
1379484499742,eth11,15016052082,27620,2049302190646,158085920
1379484499742,lo,0,0,0,0
1379484509760,eth0,3944762,10231004,1044239236,14128343310
1379484509760,eth8,28665,5012003954,8044744,1207617918980
1379484509760,eth11,15018552176,27620,2049462196662,158085920
1379484509760,lo,0,0,0,0
1379484519776,eth0,3946169,10234846,1044492912,14133668732
1379484519776,eth8,28665,5012003954,8044744,1207617918980
1379484519776,eth11,15021051249,27620,2049622137334,158085920
1379484519776,lo,0,0,0,0
1379484529799,eth0,3947462,10238626,1044727222,14139074648
1379484529799,eth8,28665,5012003954,8044744,1207617918980
