executable,type,mean,min,max,sd,rsd
mem-walk-no-thread-no-thrash,cache-misses,9270212,8694889,9662787,371209.4,4.004324
mem-walk-no-thread-no-thrash,running-time,3.53279,3.201853,3.769221,0.2249771,6.368255
mem-walk-no-thread,cache-misses,527508693,517416691,536236798,7521501,1.425854
mem-walk-no-thread,running-time,11.85749,11.82651,11.88975,0.02295492,0.1935899
mem-walk-no-thrash,cache-misses,44863661,42823996,46941401,1346895,3.002196
mem-walk-no-thrash,running-time,12.08234,11.87934,12.55044,0.1847684,1.529243
mem-walk,cache-misses,11719859431,11139296589,12257852192,325792758,2.779835
mem-walk,running-time,127.4827,122.8249,131.8432,2.560232,2.008297
