executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,9121050,3.469785661
./mem-walk-no-thread-no-thrash,9606954,3.713989348
./mem-walk-no-thread-no-thrash,9662787,3.742882170
./mem-walk-no-thread-no-thrash,9617053,3.769220768
./mem-walk-no-thread-no-thrash,9510497,3.737828642
./mem-walk-no-thread-no-thrash,8694889,3.201853048
./mem-walk-no-thread-no-thrash,9508307,3.631887757
./mem-walk-no-thread-no-thrash,8853638,3.247882737
./mem-walk-no-thread-no-thrash,8812803,3.257739516
./mem-walk-no-thread-no-thrash,9314140,3.554832989
./mem-walk-no-thread,526588939,11.836992493
./mem-walk-no-thread,536236798,11.879838763
./mem-walk-no-thread,517416691,11.863149141
./mem-walk-no-thread,519546151,11.830333851
./mem-walk-no-thread,532221709,11.889754858
./mem-walk-no-thread,534682424,11.884864029
./mem-walk-no-thread,522149942,11.826508068
./mem-walk-no-thread,531367931,11.845224887
./mem-walk-no-thread,518789886,11.850562676
./mem-walk-no-thread,536086457,11.867717275
./mem-walk-no-thrash,44295377,12.037868541
./mem-walk-no-thrash,45943659,11.970406477
./mem-walk-no-thrash,43558357,11.879343419
./mem-walk-no-thrash,45961740,12.550444787
./mem-walk-no-thrash,42823996,12.031616080
./mem-walk-no-thrash,43280528,11.953202728
./mem-walk-no-thrash,45546705,12.157527006
./mem-walk-no-thrash,44740744,12.150905594
./mem-walk-no-thrash,45544099,12.055594190
./mem-walk-no-thrash,46941401,12.036527884
./mem-walk,11907968633,128.733165693
./mem-walk,11789450469,128.071055622
./mem-walk,11763292516,127.753924979
./mem-walk,11819328922,128.559673110
./mem-walk,12045960285,129.728366453
./mem-walk,11394963378,124.856117933
./mem-walk,11527101992,126.066504489
./mem-walk,11553379330,126.390125611
./mem-walk,11139296589,122.824931011
./mem-walk,12257852192,131.843173013
