date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379479345055,eth0,439085,408588,163467254,95697616
1379479345055,eth2,27620,13680048200,158085920,1963797942198
1379479345055,lo,2,2,168,168
1379479355063,eth0,439106,408609,163470620,95702174
1379479355063,eth2,27620,13680108199,158085920,1963801782134
1379479355063,lo,2,2,168,168
1379479365071,eth0,439130,408634,163474516,95711116
1379479365071,eth2,27620,13680168197,158085920,1963805622006
1379479365071,lo,2,2,168,168
1379479375083,eth0,439168,408676,163480610,95725978
1379479375083,eth2,27620,13680228195,158085920,1963809461878
1379479375083,lo,2,2,168,168
1379479385093,eth0,439213,408727,163487866,95746742
1379479385093,eth2,27620,13680288194,158085920,1963813301814
1379479385093,lo,2,2,168,168
1379479395101,eth0,439244,408759,163492884,95754778
1379479395101,eth2,27620,13680348192,158085920,1963817141686
1379479395101,lo,2,2,168,168
1379479405108,eth0,439267,408786,163496496,95766294
1379479405108,eth2,27620,13680408190,158085920,1963820981558
1379479405108,lo,2,2,168,168
1379479415116,eth0,439291,408816,163500400,95781938
1379479415116,eth2,27620,13680468189,158085920,1963824821494
1379479415116,lo,2,2,168,168
1379479425124,eth0,439314,408840,163504114,95788690
1379479425124,eth2,27620,13680528187,158085920,1963828661366
1379479425124,lo,2,2,168,168
1379479435136,eth0,439353,408885,163510390,95804970
1379479435136,eth2,27620,13680588185,158085920,1963832501238
1379479435136,lo,2,2,168,168
1379479445146,eth0,439397,408933,163517464,95819760
1379479445146,eth2,27620,13680648184,158085920,1963836341174
1379479445146,lo,2,2,168,168
1379479455153,eth0,439429,408967,163522664,95828252
1379479455153,eth2,27620,13680708182,158085920,1963840181046
1379479455153,lo,2,2,168,168
1379479465161,eth0,439451,408992,163526212,95838974
1379479465161,eth2,27620,13680768180,158085920,1963844020918
1379479465161,lo,2,2,168,168
1379479475169,eth0,439474,409020,163529824,95853608
1379479475169,eth2,27620,13680828179,158085920,1963847860854
1379479475169,lo,2,2,168,168
1379479485177,eth0,439500,409050,163533958,95868374
1379479485177,eth2,27620,13680888177,158085920,1963851700726
1379479485177,lo,2,2,168,168
1379479495189,eth0,439537,409089,163539988,95880452
1379479495189,eth2,27620,13680948175,158085920,1963855540598
1379479495189,lo,2,2,168,168
1379479505199,eth0,439579,409136,163546706,95897088
1379479505199,eth2,27620,13681008174,158085920,1963859380534
1379479505199,lo,2,2,168,168
1379479515206,eth0,439613,409174,163552262,95912236
1379479515206,eth2,27620,13681068190,158085920,1963863221558
1379479515206,lo,2,2,168,168
1379479525214,eth0,439636,409199,163555874,95921032
1379479525214,eth2,27620,13681128188,158085920,1963867061430
1379479525214,lo,2,2,168,168
1379479535222,eth0,439659,409227,163559486,95933718
1379479535222,eth2,27620,13681188187,158085920,1963870901366
1379479535222,lo,2,2,168,168
1379479545231,eth0,439683,409255,163563374,95945734
1379479545231,eth2,27620,13681248185,158085920,1963874741238
1379479545231,lo,2,2,168,168
1379479555243,eth0,439720,409293,163569404,95954562
1379479555243,eth2,27620,13681308183,158085920,1963878581110
1379479555243,lo,2,2,168,168
1379479565252,eth0,439761,409338,163576058,95967888
1379479565252,eth2,27620,13681368182,158085920,1963882421046
1379479565252,lo,2,2,168,168
1379479575261,eth0,439796,409379,163581678,95984068
1379479575261,eth2,27620,13681428180,158085920,1963886260918
1379479575261,lo,2,2,168,168
1379479585269,eth0,439819,409403,163585290,95989622
1379479585269,eth2,27620,13681488178,158085920,1963890100790
1379479585269,lo,2,2,168,168
1379479595276,eth0,439841,409428,163588838,95998956
1379479595276,eth2,27620,13681548177,158085920,1963893940726
1379479595276,lo,2,2,168,168
1379479605285,eth0,439864,409455,163592552,96012258
1379479605285,eth2,27620,13681608175,158085920,1963897780598
1379479605285,lo,2,2,168,168
1379479615298,eth0,439904,409501,163599002,96032024
1379479615298,eth2,27620,13681668173,158085920,1963901620470
1379479615298,lo,2,2,168,168
1379479625307,eth0,439946,409544,163605720,96043352
1379479625307,eth2,27620,13681728172,158085920,1963905460406
1379479625307,lo,2,2,168,168
1379479635315,eth0,439978,409580,163610920,96057096
1379479635315,eth2,27620,13681788170,158085920,1963909300278
1379479635315,lo,2,2,168,168
1379479645324,eth0,440002,409610,163614824,96073452
1379479645324,eth2,27620,13681848169,158085920,1963913140214
1379479645324,lo,2,2,168,168
1379479655331,eth0,440025,409634,163618436,96080830
1379479655331,eth2,27620,13681908167,158085920,1963916980086
1379479655331,lo,2,2,168,168
1379479665340,eth0,440049,409662,163622214,96092248
1379479665340,eth2,27620,13681968165,158085920,1963920819958
1379479665340,lo,2,2,168,168
1379479675352,eth0,440088,409707,163628600,96109994
1379479675352,eth2,27620,13682028164,158085920,1963924659894
1379479675352,lo,2,2,168,168
1379479685362,eth0,440130,409751,163635436,96121298
1379479685362,eth2,27620,13682088162,158085920,1963928499766
1379479685362,lo,2,2,168,168
1379479695370,eth0,440162,409786,163640518,96131170
1379479695370,eth2,27620,13682148160,158085920,1963932339638
1379479695370,lo,2,2,168,168
1379479705377,eth0,440188,409818,163644668,96146012
1379479705377,eth2,27620,13682208159,158085920,1963936179574
1379479705377,lo,2,2,168,168
1379479715385,eth0,440210,409842,163648216,96152668
1379479715385,eth2,27620,13682268157,158085920,1963940019446
1379479715385,lo,2,2,168,168
1379479725393,eth0,440234,409869,163651994,96163352
1379479725393,eth2,27620,13682328155,158085920,1963943859318
1379479725393,lo,2,2,168,168
1379479735405,eth0,440271,409911,163658024,96180032
1379479735405,eth2,27620,13682388154,158085920,1963947699254
1379479735405,lo,2,2,168,168
1379479745415,eth0,440314,409958,163665034,96197298
1379479745415,eth2,27620,13682448152,158085920,1963951539126
1379479745415,lo,2,2,168,168
1379479755422,eth0,440348,409994,163670362,96208454
1379479755422,eth2,27620,13682508150,158085920,1963955378998
1379479755422,lo,2,2,168,168
1379479765430,eth0,440370,410021,163673910,96221788
1379479765430,eth2,27620,13682568149,158085920,1963959218934
1379479765430,lo,2,2,168,168
1379479775438,eth0,440394,410049,163677814,96235104
1379479775438,eth2,27620,13682628147,158085920,1963963058806
1379479775438,lo,2,2,168,168
1379479785446,eth0,440418,410075,163681592,96243802
1379479785446,eth2,27620,13682688145,158085920,1963966898678
1379479785446,lo,2,2,168,168
1379479795458,eth0,440455,410117,163687622,96258530
1379479795458,eth2,27620,13682748144,158085920,1963970738614
1379479795458,lo,2,2,168,168
1379479805467,eth0,440499,410165,163694696,96273908
1379479805467,eth2,27620,13682808142,158085920,1963974578486
1379479805467,lo,2,2,168,168
1379479815474,eth0,440532,410200,163699960,96283052
1379479815474,eth2,27620,13682868140,158085920,1963978418358
1379479815474,lo,2,2,168,168
1379479825482,eth0,440554,410227,163703508,96294438
1379479825482,eth2,27620,13682928139,158085920,1963982258294
1379479825482,lo,2,2,168,168
1379479835490,eth0,440578,410255,163707412,96305802
1379479835490,eth2,27620,13682988155,158085920,1963986099318
1379479835490,lo,2,2,168,168
1379479845498,eth0,440602,410281,163711190,96312548
1379479845498,eth2,27620,13683048153,158085920,1963989939190
1379479845498,lo,2,2,168,168
1379479855510,eth0,440640,410322,163717284,96325316
1379479855510,eth2,27620,13683108152,158085920,1963993779126
1379479855510,lo,2,2,168,168
1379479865519,eth0,440681,410368,163723938,96342476
1379479865519,eth2,27620,13683168150,158085920,1963997618998
1379479865519,lo,2,2,168,168
1379479875527,eth0,440716,410407,163729558,96358276
1379479875527,eth2,27620,13683228148,158085920,1964001458870
1379479875527,lo,2,2,168,168
1379479885535,eth0,440738,410431,163733106,96367596
1379479885535,eth2,27620,13683288147,158085920,1964005298806
1379479885535,lo,2,2,168,168
1379479895543,eth0,440760,410458,163736654,96380806
1379479895543,eth2,27620,13683348145,158085920,1964009138678
1379479895543,lo,2,2,168,168
1379479905551,eth0,440786,410488,163740788,96394212
1379479905551,eth2,27620,13683408143,158085920,1964012978550
1379479905551,lo,2,2,168,168
1379479915563,eth0,440824,410528,163746882,96404990
1379479915563,eth2,27620,13683468142,158085920,1964016818486
1379479915563,lo,2,2,168,168
1379479925573,eth0,440865,410574,163753536,96420198
1379479925573,eth2,27620,13683528140,158085920,1964020658358
1379479925573,lo,2,2,168,168
1379479935580,eth0,440899,410612,163759092,96433986
1379479935580,eth2,27620,13683588139,158085920,1964024498294
1379479935580,lo,2,2,168,168
1379479945587,eth0,440922,410637,163762704,96441422
1379479945587,eth2,27620,13683648137,158085920,1964028338166
1379479945587,lo,2,2,168,168
1379479955595,eth0,440945,410665,163766316,96452744
1379479955595,eth2,27620,13683708135,158085920,1964032178038
1379479955595,lo,2,2,168,168
1379479965603,eth0,440970,410694,163770386,96464134
1379479965603,eth2,27620,13683768134,158085920,1964036017974
1379479965603,lo,2,2,168,168
1379479975616,eth0,441008,410734,163776480,96472968
1379479975616,eth2,27620,13683828132,158085920,1964039857846
1379479975616,lo,2,2,168,168
1379479985624,eth0,441049,410778,163783134,96486152
1379479985624,eth2,27620,13683888130,158085920,1964043697718
1379479985624,lo,2,2,168,168
1379479995632,eth0,441081,410815,163788334,96501782
1379479995632,eth2,27620,13683948129,158085920,1964047537654
1379479995632,lo,2,2,168,168
1379480005640,eth0,441106,410844,163792302,96515874
1379480005640,eth2,27620,13684008127,158085920,1964051377526
1379480005640,lo,2,2,168,168
1379480015648,eth0,441129,410869,163795914,96525134
1379480015648,eth2,27620,13684068125,158085920,1964055217398
