executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3750158,3.985059264
./mem-walk-no-thread-no-thrash,3677077,4.060945353
./mem-walk-no-thread-no-thrash,3660737,3.758513392
./mem-walk-no-thread-no-thrash,3387072,3.186597418
./mem-walk-no-thread-no-thrash,3515210,3.468173458
./mem-walk-no-thread-no-thrash,3606572,3.748569791
./mem-walk-no-thread-no-thrash,3587141,3.141325719
./mem-walk-no-thread-no-thrash,3641520,3.802231073
./mem-walk-no-thread-no-thrash,3701169,3.861492244
./mem-walk-no-thread-no-thrash,3419126,3.128204387
./mem-walk-no-thread,540775825,10.947302058
./mem-walk-no-thread,550230495,11.003875955
./mem-walk-no-thread,560715900,11.036999379
./mem-walk-no-thread,550728206,11.045552597
./mem-walk-no-thread,546451885,11.000091045
./mem-walk-no-thread,547274643,10.951515620
./mem-walk-no-thread,543455530,10.972779574
./mem-walk-no-thread,547413416,11.024534893
./mem-walk-no-thread,548479046,10.990512369
./mem-walk-no-thread,548609944,11.009367438
./mem-walk-no-thrash,9857918,11.131936364
./mem-walk-no-thrash,15416310,11.193344825
./mem-walk-no-thrash,5246185,11.083968884
./mem-walk-no-thrash,10497988,11.147083040
./mem-walk-no-thrash,8796037,11.357632371
./mem-walk-no-thrash,13631572,11.221477416
./mem-walk-no-thrash,10258738,11.092580853
./mem-walk-no-thrash,15059270,11.303743973
./mem-walk-no-thrash,10327024,11.205760680
./mem-walk-no-thrash,8151414,11.219851911
./mem-walk,1489021287,50.041101822
./mem-walk,2293253326,53.723372699
./mem-walk,1798354527,50.903701497
./mem-walk,1453648607,49.913909453
./mem-walk,1885156705,51.098657829
./mem-walk,1848173810,50.257262919
./mem-walk,1688776514,49.913261618
./mem-walk,4478222635,70.509597843
./mem-walk,1805609984,50.228225966
./mem-walk,1672657874,50.551027495
