executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3696509,3.208560351
./mem-walk-no-thread-no-thrash,3754312,3.977838755
./mem-walk-no-thread-no-thrash,3847248,4.031378781
./mem-walk-no-thread-no-thrash,3649064,3.533196828
./mem-walk-no-thread-no-thrash,3496652,3.152257879
./mem-walk-no-thread-no-thrash,3813605,3.979791549
./mem-walk-no-thread-no-thrash,3842449,3.756715041
./mem-walk-no-thread-no-thrash,3644918,3.634994075
./mem-walk-no-thread-no-thrash,3933098,4.006670729
./mem-walk-no-thread-no-thrash,3711515,3.894241288
./mem-walk-no-thread,552303022,11.015780308
./mem-walk-no-thread,533654962,11.009406681
./mem-walk-no-thread,538504191,10.991661023
./mem-walk-no-thread,541659497,10.992439348
./mem-walk-no-thread,553198996,10.977526886
./mem-walk-no-thread,557776279,11.017827978
./mem-walk-no-thread,546802517,10.940207793
./mem-walk-no-thread,540621796,10.976757536
./mem-walk-no-thread,536987192,10.948810482
./mem-walk-no-thread,535604586,10.971322104
./mem-walk-no-thrash,23519701,11.260092525
./mem-walk-no-thrash,20633010,11.258921978
./mem-walk-no-thrash,20937532,11.244118015
./mem-walk-no-thrash,27792799,11.506891992
./mem-walk-no-thrash,21855874,12.041753723
./mem-walk-no-thrash,24473933,11.261893166
./mem-walk-no-thrash,17129270,11.246359509
./mem-walk-no-thrash,19113075,11.260850273
./mem-walk-no-thrash,18480610,11.309241503
./mem-walk-no-thrash,23062209,11.259554253
./mem-walk,3172665305,61.912480297
./mem-walk,2802185113,58.219753301
./mem-walk,2898306344,59.413734969
./mem-walk,3729078310,65.428235253
./mem-walk,3228159549,62.186091973
./mem-walk,3248509774,62.372011830
./mem-walk,2973241998,59.551898046
./mem-walk,3308296216,62.731393631
./mem-walk,3185801981,61.680207224
./mem-walk,3322716135,62.780990356
