date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379510612636,eth0,659914,639304,199489222,153763384
1379510612636,eth2,27637,20680207370,158087456,2411808129014
1379510612636,lo,2,2,168,168
1379510622642,eth0,659936,639326,199492770,153769380
1379510622642,eth2,27647,20690207054,158088376,2412448108790
1379510622642,lo,2,2,168,168
1379510632650,eth0,659959,639351,199496484,153779386
1379510632650,eth2,27657,20700206739,158089296,2413088088630
1379510632650,lo,2,2,168,168
1379510642658,eth0,660000,639397,199503036,153796012
1379510642658,eth2,27668,20710206425,158090280,2413728068534
1379510642658,lo,2,2,168,168
1379510652665,eth0,660050,639451,199511138,153813738
1379510652665,eth2,27678,20720206109,158091200,2414368048374
1379510652665,lo,2,2,168,168
1379510662672,eth0,660072,639475,199514686,153822630
1379510662672,eth2,27688,20730205794,158092120,2415008028150
1379510662672,lo,2,2,168,168
1379510672678,eth0,660096,639504,199518464,153835634
1379510672678,eth2,27699,20740205479,158093104,2415648008054
1379510672678,lo,2,2,168,168
1379510682685,eth0,660120,639532,199522368,153848402
1379510682685,eth2,27709,20750205164,158094024,2416287987830
1379510682685,lo,2,2,168,168
1379510692693,eth0,660144,639558,199526146,153856556
1379510692693,eth2,27719,20760204848,158094944,2416927967670
1379510692693,lo,2,2,168,168
1379510702700,eth0,660185,639604,199532698,153871266
1379510702700,eth2,27730,20770204534,158095928,2417567947510
1379510702700,lo,2,2,168,168
1379510712708,eth0,660234,639657,199540736,153887016
1379510712708,eth2,27740,20780204218,158096848,2418207927350
1379510712708,lo,2,2,168,168
1379510722714,eth0,660256,639681,199544284,153893996
1379510722714,eth2,27750,20790203903,158097768,2418847907126
1379510722714,lo,2,2,168,168
1379510732720,eth0,660280,639708,199548062,153905008
1379510732720,eth2,27761,20800203588,158098752,2419487887030
1379510732720,lo,2,2,168,168
1379510742726,eth0,660303,639737,199551674,153919758
1379510742726,eth2,27771,20810203273,158099672,2420127866806
1379510742726,lo,2,2,168,168
1379510752735,eth0,660329,639765,199555902,153930526
1379510752735,eth2,27781,20820202957,158100592,2420767846582
1379510752735,lo,2,2,168,168
1379510762742,eth0,660369,639807,199562390,153943146
1379510762742,eth2,27792,20830202642,158101576,2421407826486
1379510762742,lo,2,2,168,168
1379510772750,eth0,660417,639860,199570136,153960838
1379510772750,eth2,27802,20840202327,158102496,2422047806262
1379510772750,lo,2,2,168,168
1379510782756,eth0,660442,639889,199574104,153974574
