date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379549245997,eth0,922396,914418,242316394,223881718
1379549245997,eth2,48950,34764976371,160029576,4681240511886
1379549245997,lo,2,2,168,168
1379549256006,eth0,922446,914468,242324558,223890930
1379549256006,eth2,48950,34767325823,160029576,4682443430798
1379549256006,lo,2,2,168,168
1379549266013,eth0,922480,914503,242330090,223901372
1379549266013,eth2,48950,34769675274,160029576,4683646350222
1379549266013,lo,2,2,168,168
1379549276019,eth0,922503,914530,242333702,223913880
1379549276019,eth2,48950,34772024725,160029576,4684849269134
1379549276019,lo,2,2,168,168
1379549286026,eth0,922534,914567,242338658,223932472
1379549286026,eth2,48950,34774374176,160029576,4686052188046
1379549286026,lo,2,2,168,168
1379549296032,eth0,922555,914589,242342024,223938952
1379549296032,eth2,48950,34776723627,160029576,4687255106958
1379549296032,lo,2,2,168,168
1379549306041,eth0,922578,914616,242345636,223950500
1379549306041,eth2,48950,34779073078,160029576,4688458025870
1379549306041,lo,2,2,168,168
1379549316050,eth0,922631,914675,242354220,223970652
1379549316050,eth2,48950,34781422529,160029576,4689660944782
1379549316050,lo,2,2,168,168
1379549326056,eth0,922665,914710,242359752,223979182
1379549326056,eth2,48950,34783771981,160029576,4690863863694
1379549326056,lo,2,2,168,168
1379549336063,eth0,922688,914737,242363364,223989774
1379549336063,eth2,48950,34786121432,160029576,4692066782606
1379549336063,lo,2,2,168,168
1379549346069,eth0,922718,914773,242368138,224005336
1379549346069,eth2,48950,34788470883,160029576,4693269702030
1379549346069,lo,2,2,168,168
1379549356076,eth0,922740,914796,242371686,224011018
1379549356076,eth2,48950,34790820334,160029576,4694472620942
1379549356076,lo,2,2,168,168
1379549366085,eth0,922763,914822,242375298,224020616
1379549366085,eth2,48950,34793169785,160029576,4695675539854
1379549366085,lo,2,2,168,168
1379549376094,eth0,922814,914878,242383526,224038476
1379549376094,eth2,48950,34795519236,160029576,4696878458766
1379549376094,lo,2,2,168,168
1379549386102,eth0,922851,914919,242389572,224053890
1379549386102,eth2,48950,34797868687,160029576,4698081377678
1379549386102,lo,2,2,168,168
1379549396108,eth0,922874,914943,242393184,224062456
1379549396108,eth2,48950,34800218138,160029576,4699284296590
1379549396108,lo,2,2,168,168
1379549406115,eth0,922902,914975,242397602,224075690
1379549406115,eth2,48950,34802567590,160029576,4700487215502
1379549406115,lo,2,2,168,168
1379549416122,eth0,922926,915005,242401506,224092274
1379549416122,eth2,48950,34804917041,160029576,4701690134414
1379549416122,lo,2,2,168,168
1379549426132,eth0,922949,915029,242405118,224099880
1379549426132,eth2,48950,34807266492,160029576,4702893053838
1379549426132,lo,2,2,168,168
1379549436142,eth0,923000,915084,242413346,224115788
1379549436142,eth2,48950,34809615943,160029576,4704095972750
1379549436142,lo,2,2,168,168
1379549446149,eth0,923037,915127,242419416,224134086
1379549446149,eth2,48950,34811965394,160029576,4705298891662
