date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379559560683,eth0,989699,985315,253265525,242197896
1379559560683,eth2,49938,40331604217,160593010,5763011861994
1379559560683,lo,2,2,168,168
1379559570689,eth0,989747,985363,253273373,242207992
1379559570689,eth2,49948,40340049541,160594570,5764092863594
1379559570689,lo,2,2,168,168
1379559580696,eth0,989769,985387,253276921,242217840
1379559580696,eth2,49959,40348494866,160596194,5765173865002
1379559580696,lo,2,2,168,168
1379559590702,eth0,989793,985416,253280699,242231804
1379559590702,eth2,49969,40356940190,160597754,5766254866602
1379559590702,lo,2,2,168,168
1379559600709,eth0,989818,985445,253284769,242245682
1379559600709,eth2,49979,40365385515,160599314,5767335868074
1379559600709,lo,2,2,168,168
1379559610717,eth0,989845,985474,253289021,242255258
1379559610717,eth2,49990,40373830839,160600938,5768416869610
1379559610717,lo,2,2,168,168
1379559620725,eth0,989881,985515,253294767,242270146
1379559620725,eth2,50000,40382276164,160602498,5769497871082
1379559620725,lo,2,2,168,168
1379559630732,eth0,989931,985569,253302971,242287014
1379559630732,eth2,50010,40390721488,160604058,5770578872682
1379559630732,lo,2,2,168,168
1379559640738,eth0,989953,985593,253306519,242294946
1379559640738,eth2,50021,40399166813,160605682,5771659874090
1379559640738,lo,2,2,168,168
1379559650745,eth0,989977,985622,253310297,242306994
1379559650745,eth2,50031,40407612137,160607242,5772740875690
1379559650745,lo,2,2,168,168
1379559660751,eth0,990003,985652,253314431,242319024
1379559660751,eth2,50041,40416057462,160608802,5773821877162
1379559660751,lo,2,2,168,168
1379559670760,eth0,990029,985680,253318619,242326624
1379559670760,eth2,50052,40424502786,160610426,5774902878698
1379559670760,lo,2,2,168,168
1379559680768,eth0,990065,985719,253324365,242339520
1379559680768,eth2,50062,40432948111,160611986,5775983880170
1379559680768,lo,2,2,168,168
1379559690776,eth0,990113,985773,253332213,242358306
1379559690776,eth2,50072,40441393435,160613546,5777064881642
1379559690776,lo,2,2,168,168
1379559700783,eth0,990138,985800,253336275,242368916
1379559700783,eth2,50083,40449838760,160615170,5778145883178
1379559700783,lo,2,2,168,168
1379559710788,eth0,990163,985827,253340117,242379002
1379559710788,eth2,50093,40458284084,160616730,5779226884650
1379559710788,lo,2,2,168,168
1379559720795,eth0,990186,985855,253343831,242392846
1379559720795,eth2,50103,40466729408,160618290,5780307886250
1379559720795,lo,2,2,168,168
1379559730803,eth0,990214,985887,253348375,242407138
1379559730803,eth2,50114,40475174733,160619914,5781388887786
1379559730803,lo,2,2,168,168
1379559740811,eth0,990250,985925,253354121,242418084
1379559740811,eth2,50124,40483620057,160621474,5782469889258
1379559740811,lo,2,2,168,168
1379559750818,eth0,990299,985979,253362033,242434982
1379559750818,eth2,50134,40492065382,160623034,5783550890730
1379559750818,lo,2,2,168,168
1379559760825,eth0,990323,986007,253365937,242447694
1379559760825,eth2,50145,40500510706,160624658,5784631892266
1379559760825,lo,2,2,168,168
1379559770831,eth0,990347,986033,253369715,242455800
1379559770831,eth2,50155,40508956031,160626218,5785712893738
1379559770831,lo,2,2,168,168
1379559780837,eth0,990370,986061,253373429,242467732
1379559780837,eth2,50165,40517401355,160627778,5786793895338
1379559780837,lo,2,2,168,168
1379559790846,eth0,990399,986094,253378037,242480176
1379559790846,eth2,50176,40525846680,160629402,5787874896746
1379559790846,lo,2,2,168,168
1379559800854,eth0,990435,986132,253383783,242489206
1379559800854,eth2,50186,40534294531,160630962,5788956221802
1379559800854,lo,2,2,168,168
1379559810862,eth0,990483,986183,253391631,242504048
1379559810862,eth2,50196,40542739856,160632522,5790037223274
1379559810862,lo,2,2,168,168
1379559820868,eth0,990505,986211,253395179,242518698
1379559820868,eth2,50207,40551185180,160634146,5791118224810
1379559820868,lo,2,2,168,168
1379559830875,eth0,990532,986242,253399377,242533564
1379559830875,eth2,50217,40559630505,160635706,5792199226282
1379559830875,lo,2,2,168,168
1379559840881,eth0,990555,986267,253403091,242543466
1379559840881,eth2,50227,40568075829,160637266,5793280227754
1379559840881,lo,2,2,168,168
1379559850889,eth0,990581,986298,253407279,242557724
1379559850889,eth2,50238,40576521154,160638890,5794361229290
1379559850889,lo,2,2,168,168
1379559860897,eth0,990619,986340,253413381,242573450
1379559860897,eth2,50248,40584966478,160640450,5795442230762
1379559860897,lo,2,2,168,168
1379559870903,eth0,990668,986391,253421293,242586406
1379559870903,eth2,50258,40593411802,160642010,5796523232362
1379559870903,lo,2,2,168,168
1379559880910,eth0,990690,986418,253424841,242599084
1379559880910,eth2,50268,40601857127,160643570,5797604233834
1379559880910,lo,2,2,168,168
1379559890916,eth0,990716,986448,253428975,242611970
1379559890916,eth2,50279,40610302452,160645194,5798685235370
1379559890916,lo,2,2,168,168
1379559900923,eth0,990739,986473,253432689,242619960
1379559900923,eth2,50289,40618747776,160646754,5799766236842
1379559900923,lo,2,2,168,168
1379559910931,eth0,990766,986505,253436941,242632370
1379559910931,eth2,50299,40627193100,160648314,5800847238442
1379559910931,lo,2,2,168,168
1379559920939,eth0,990804,986547,253443043,242646180
1379559920939,eth2,50310,40635638425,160649938,5801928239850
1379559920939,lo,2,2,168,168
1379559930947,eth0,990852,986597,253450891,242657156
1379559930947,eth2,50320,40644083749,160651498,5803009241450
1379559930947,lo,2,2,168,168
1379559940953,eth0,990874,986622,253454439,242667846
1379559940953,eth2,50330,40652529074,160653058,5804090242922
1379559940953,lo,2,2,168,168
1379559950959,eth0,990899,986652,253458281,242682678
1379559950959,eth2,50341,40660974398,160654682,5805171244458
1379559950959,lo,2,2,168,168
1379559960966,eth0,990924,986681,253462351,242697360
1379559960966,eth2,50351,40669419723,160656242,5806252245930
1379559960966,lo,2,2,168,168
1379559970974,eth0,990950,986709,253466539,242707676
1379559970974,eth2,50361,40677865047,160657802,5807333247402
1379559970974,lo,2,2,168,168
1379559980982,eth0,990985,986749,253472221,242723304
1379559980982,eth2,50372,40686310372,160659426,5808414248938
1379559980982,lo,2,2,168,168
1379559990990,eth0,991036,986804,253480489,242741040
1379559990990,eth2,50382,40694755696,160660986,5809495250410
1379559990990,lo,2,2,168,168
1379560000996,eth0,991059,986829,253484101,242749840
1379560000996,eth2,50392,40703201020,160662546,5810576252010
1379560000996,lo,2,2,168,168
1379560011002,eth0,991082,986857,253487815,242762628
