date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379565860116,eth0,1059269,1057114,269685142,262597384
1379565860116,eth2,56421,43919437312,162611102,6434701131490
1379565860116,lo,2,2,168,168
1379565870123,eth0,1059291,1057136,269688690,262603384
1379565870123,eth2,56431,43920634542,162617042,6435927095010
1379565870123,lo,2,2,168,168
1379565880131,eth0,1059313,1057160,269692238,262613240
1379565880131,eth2,56442,43921831773,162623046,6437153058594
1379565880131,lo,2,2,168,168
1379565890139,eth0,1059351,1057203,269698214,262629326
1379565890139,eth2,56452,43923029003,162628986,6438379022114
1379565890139,lo,2,2,168,168
1379565900145,eth0,1059386,1057242,269703936,262644804
1379565900145,eth2,56462,43924226233,162634926,6439604985634
1379565900145,lo,2,2,168,168
1379565910153,eth0,1059428,1057286,269710772,262656868
1379565910153,eth2,56473,43925423464,162640930,6440830949218
1379565910153,lo,2,2,168,168
1379565920159,eth0,1059451,1057314,269714384,262669746
1379565920159,eth2,56483,43926620694,162646870,6442056911714
1379565920159,lo,2,2,168,168
1379565930165,eth0,1059476,1057343,269718352,262682618
1379565930165,eth2,56493,43927817923,162652810,6443282875234
1379565930165,lo,2,2,168,168
1379565940173,eth0,1059498,1057367,269721900,262690598
1379565940173,eth2,56504,43929015154,162658814,6444508838818
1379565940173,lo,2,2,168,168
1379565950181,eth0,1059536,1057410,269727876,262704804
1379565950181,eth2,56514,43930212384,162664754,6445734802338
1379565950181,lo,2,2,168,168
1379565960188,eth0,1059571,1057449,269733598,262718402
1379565960188,eth2,56524,43931409614,162670694,6446960765858
1379565960188,lo,2,2,168,168
1379565970195,eth0,1059613,1057493,269740434,262728590
1379565970195,eth2,56535,43932606845,162676698,6448186729442
1379565970195,lo,2,2,168,168
1379565980201,eth0,1059636,1057521,269744046,262739604
1379565980201,eth2,56545,43933804075,162682638,6449412692962
1379565980201,lo,2,2,168,168
1379565990207,eth0,1059661,1057550,269748014,262750596
1379565990207,eth2,56555,43935001305,162688578,6450638655458
1379565990207,lo,2,2,168,168
1379566000215,eth0,1059683,1057572,269751562,262756620
1379566000215,eth2,56566,43936198535,162694582,6451864619042
1379566000215,lo,2,2,168,168
1379566010223,eth0,1059721,1057612,269757538,262768836
1379566010223,eth2,56576,43937395765,162700522,6453090582562
1379566010223,lo,2,2,168,168
1379566020230,eth0,1059754,1057650,269762904,262784352
1379566020230,eth2,56586,43938592995,162706462,6454316546082
1379566020230,lo,2,2,168,168
1379566030239,eth0,1059798,1057698,269770096,262801268
1379566030239,eth2,56597,43939790226,162712466,6455542509666
1379566030239,lo,2,2,168,168
1379566040245,eth0,1059821,1057723,269773708,262810276
1379566040245,eth2,56607,43940987814,162718406,6456768839778
1379566040245,lo,2,2,168,168
1379566050251,eth0,1059844,1057751,269777320,262823186
1379566050251,eth2,56617,43942185044,162724346,6457994803298
1379566050251,lo,2,2,168,168
1379566060259,eth0,1059868,1057779,269781224,262836018
1379566060259,eth2,56628,43943382275,162730350,6459220766882
1379566060259,lo,2,2,168,168
1379566070267,eth0,1059906,1057819,269787200,262846354
1379566070267,eth2,56638,43944579505,162736290,6460446730402
1379566070267,lo,2,2,168,168
1379566080274,eth0,1059939,1057857,269792566,262859990
