executable,cachemisses,runningtime
./transcode,3211839636,110.855145939
./transcode,3221405052,110.792771475
./transcode,3216277438,110.501125975
./transcode,3220880280,110.418397827
./transcode,3219001565,110.578037780
./transcode,3222568640,111.096444300
./transcode,3219065275,110.834695348
./transcode,3222535499,110.827637413
./transcode,3230349780,110.768752493
./transcode,3228296423,110.811997752
