executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3575067,3.807293807
./mem-walk-no-thread-no-thrash,3608294,3.777502706
./mem-walk-no-thread-no-thrash,3722683,3.860727594
./mem-walk-no-thread-no-thrash,3610804,4.052054210
./mem-walk-no-thread-no-thrash,3631450,3.605306800
./mem-walk-no-thread-no-thrash,3565605,3.853430946
./mem-walk-no-thread-no-thrash,3528582,3.214338031
./mem-walk-no-thread-no-thrash,3440701,3.107427693
./mem-walk-no-thread-no-thrash,3648464,4.203353201
./mem-walk-no-thread-no-thrash,3445745,3.292314480
./mem-walk-no-thread,546881570,10.933542652
./mem-walk-no-thread,544454662,10.886441955
./mem-walk-no-thread,532209615,10.894213638
./mem-walk-no-thread,557418673,10.930761167
./mem-walk-no-thread,536025229,10.842965674
./mem-walk-no-thread,536306930,10.852199190
./mem-walk-no-thread,541002671,10.882377077
./mem-walk-no-thread,539264779,10.860059479
./mem-walk-no-thread,553261008,10.877151980
./mem-walk-no-thread,544354791,10.874232892
./mem-walk-no-thrash,13782288,11.165654306
./mem-walk-no-thrash,20053147,11.219598978
./mem-walk-no-thrash,25970927,11.252493900
./mem-walk-no-thrash,25357633,11.280464628
./mem-walk-no-thrash,17230329,11.242874623
./mem-walk-no-thrash,5465852,11.102673584
./mem-walk-no-thrash,5435503,11.084247767
./mem-walk-no-thrash,14055929,11.156534950
./mem-walk-no-thrash,6146189,11.095698164
./mem-walk-no-thrash,26694165,11.461572235
./mem-walk,1906832717,50.320780652
./mem-walk,1949563502,49.783300080
./mem-walk,2083440452,49.483410555
./mem-walk,1866138273,50.592546219
./mem-walk,5675112259,79.022225047
./mem-walk,4018672375,66.047710195
./mem-walk,1465334055,49.701880553
./mem-walk,3463203989,60.067547302
./mem-walk,1685933206,48.867555460
./mem-walk,2016749246,50.564049611
