executable,cachemisses,runningtime
./transcode,3189988416,108.553349088
./transcode,3204478902,108.618712132
./transcode,3201417063,108.782331056
./transcode,3199597701,108.767869299
./transcode,3200332974,108.787472779
./transcode,3203760672,108.850052308
./transcode,3202644290,108.779039345
./transcode,3202599036,108.946995696
./transcode,3215168515,108.854885741
./transcode,3199519220,108.813768686
