executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,9175396,3.468242131
./mem-walk-no-thread-no-thrash,9073937,3.470398600
./mem-walk-no-thread-no-thrash,8896756,3.337812471
./mem-walk-no-thread-no-thrash,8683293,3.221600011
./mem-walk-no-thread-no-thrash,9160802,3.461582227
./mem-walk-no-thread-no-thrash,9361167,3.522834827
./mem-walk-no-thread-no-thrash,9859998,3.855442544
./mem-walk-no-thread-no-thrash,9011036,3.412998160
./mem-walk-no-thread-no-thrash,9697729,3.697050257
./mem-walk-no-thread-no-thrash,9287098,3.470978927
./mem-walk-no-thread,512959504,11.868630210
./mem-walk-no-thread,532600057,11.889353187
./mem-walk-no-thread,529323973,11.878158777
./mem-walk-no-thread,520848356,11.856204946
./mem-walk-no-thread,524763937,11.909303292
./mem-walk-no-thread,526370004,11.841303615
./mem-walk-no-thread,522236436,11.842864266
./mem-walk-no-thread,529405623,11.856784886
./mem-walk-no-thread,520589182,11.839125133
./mem-walk-no-thread,523448583,11.861940303
./mem-walk-no-thrash,46585266,11.877826590
./mem-walk-no-thrash,46446878,12.181861950
./mem-walk-no-thrash,47807868,12.141488593
./mem-walk-no-thrash,44894891,12.471950135
./mem-walk-no-thrash,45555614,12.095394846
./mem-walk-no-thrash,44408790,12.178490537
./mem-walk-no-thrash,47831820,12.207948907
./mem-walk-no-thrash,43857142,12.118754622
./mem-walk-no-thrash,46503833,12.059494581
./mem-walk-no-thrash,47123830,12.416049703
./mem-walk,11488085252,125.151289360
./mem-walk,11621420410,126.632699313
./mem-walk,11616842259,126.321731817
./mem-walk,11694933929,127.099016259
./mem-walk,12016915710,129.823113251
./mem-walk,11857302139,129.218206151
./mem-walk,12399727882,133.079939382
./mem-walk,11794842478,127.983041004
./mem-walk,12718678500,135.505202742
./mem-walk,11356657341,124.873852768
