executable,cachemisses,runningtime
./transcode,3053686317,105.104291370
./transcode,3049196048,105.080528431
./transcode,3055229956,104.761654918
./transcode,3054900308,105.003671141
./transcode,3054597207,104.961858936
./transcode,3059388913,104.855098460
./transcode,3066527474,105.007283704
./transcode,3054758645,104.850209645
./transcode,3057562583,104.947423329
./transcode,3051034424,104.910899759
