executable,cachemisses,runningtime
./transcode,3082541012,104.983987269
./transcode,3080838354,105.277826869
./transcode,3078455741,105.209192202
./transcode,3096799354,105.180796843
./transcode,3082407968,105.206801940
./transcode,3093559567,105.428270007
./transcode,3098095612,105.227072421
./transcode,3082931690,105.319470739
./transcode,3082296861,105.230406513
./transcode,3082483255,105.340965290
