iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
eth0,2.54752106603958,2.64550264550265,412.698412698413,603.762492651382
eth0,3.85985748218527,4.25574030087094,627.276326207443,1294.33887569279
eth0,2.58090133015684,3.17649394480842,410.363311494937,1600.35735556879
eth0,3.87365911799762,4.07230830353596,621.771950735002,1339.29280889948
eth0,3.33824251350025,3.63279332351497,543.937162493864,1259.69563082965
eth0,1.97980597901406,2.07879627796476,308.255790932489,529.400118788359
eth0,2.60869565217391,3.18840579710145,424.541062801932,1525.21739130435
eth0,4.06705683959925,4.46384287273088,652.316238468406,1543.10088284892
eth0,2.38237045860631,2.58090133015684,375.024816358944,918.999404407385
eth0,3.87058356490671,4.46605795950774,632.195315601429,1684.59706232632
eth0,2.97678110736257,3.07600714427466,483.032347688033,807.104584242905
eth0,2.28810187027457,2.68603263032232,359.33147632312,1207.71985674493
eth0,8.45855308985969,9.15513981490696,1358.14508906359,2705.74186486218
eth0,4.46827524575514,5.06404527852249,726.640849965247,1676.29828219641
eth0,1.84126368834189,2.22889814904545,299.447620893497,1099.13751332493
eth0,3.71456500488759,3.81231671554252,594.134897360704,990.811339198436
eth0,3.32811276429131,3.71965544244323,535.434612372749,1455.55990602976
eth0,3.32811276429131,3.52388410336727,535.238841033673,898.590446358653
eth0,1.28993847985711,1.58761659059337,209.366937884501,746.179797578885
eth0,4.26926131850675,4.86497220015886,689.038919777601,2015.88562351072
eth0,2.2835583796664,2.38284352660842,357.029388403495,742.454328832407
eth0,3.86943149121937,4.36551245163211,632.00714356583,1636.47187220954
eth0,2.93341155764154,3.03119194289626,475.994915419967,750.757797985724
eth0,2.8390271600265,3.4068325920318,450.269707580203,1576.41714772405
eth0,2.16279984270547,2.65434526150216,342.705465985057,1265.43452615022
eth0,9.38013731747413,9.96035199690552,1518.42181607195,2389.90426457789
eth0,4.94953416149068,5.33773291925466,792.313664596273,1613.35403726708
eth0,0.967866821525358,1.06465350367789,158.343012001549,455.865272938444
eth0,2.96282137054382,3.34512090222689,471.37532256523,1316.25728758482
eth0,2.7833765236587,3.3592475285536,444.572415778866,1557.53911123908
eth0,2.78846153846154,3.07692307692308,449.807692307692,932.692307692308
eth0,3.43710105077089,4.02631837376019,561.916920357459,1724.63910438967
eth0,2.3524799059008,2.45049990198,370.319545187218,814.350127425995
eth0,3.91849529780564,4.31034482758621,630.289968652038,1572.29623824451
eth0,2.90416263310745,3.00096805421104,471.248789932236,699.128751210068
eth0,2.38568588469185,2.98210735586481,377.13717693837,1502.78330019881
eth0,3.27413433872408,3.67099910705427,531.600357178291,1422.16489731124
eth0,3.37603018568166,3.57462019660411,539.171879654453,1068.61284877371
eth0,2.58809476408521,3.18534740195103,411.507067489548,1468.64423651204
eth0,3.6963036963037,3.7962037962038,600.799200799201,915.084915084915
eth0,8.67224880382775,9.07097288676236,1390.35087719298,2246.81020733652
eth0,2.48188225950561,3.17680929216718,393.92435222873,1747.04656011119
eth0,3.17807130797497,3.57533022147184,514.847551891945,1135.76323368756
eth0,3.47567030784508,4.07149950347567,568.222442899702,1698.7090367428
eth0,2.38024397500744,2.47942080729941,374.690072399088,778.7364871566
eth0,4.06826751339552,4.46517166104386,656.479460210359,1574.51875372098
eth0,2.88012712285232,2.97944185122654,465.388817161585,644.751216605423
eth0,2.28401191658391,2.68123138033764,358.689175769613,1069.71201588878
eth0,3.47015665278604,4.0650406504065,555.621653777513,1767.99524092802
eth0,3.27575938058368,3.37502481635894,532.658328370062,1012.90450665078
eth0,2.58090133015684,2.97796307325789,410.363311494937,1411.75302759579
eth0,3.77470944670706,3.87404390583093,603.754842554882,870.964537598093
eth0,2.97973778307509,3.37703615415177,483.512117600318,1270.95748907429
eth0,2.48756218905473,3.18407960199005,394.825870646766,1706.26865671642
eth0,8.85924746167629,9.25741588692017,1419.86860441967,2034.83973720884
eth0,3.47394540942928,4.06947890818859,567.940446650124,1652.60545905707
eth0,2.38237045860631,2.48163589438158,375.024816358944,734.167162993846
eth0,3.77395967822028,4.17121859171715,603.634919058496,1469.65935048168
eth0,3.87404390583093,4.66871957882189,631.17115327307,2179.99403993245
eth0,1.5888778550149,1.88679245283019,246.474677259186,748.361469712016
eth0,3.47222222222222,4.06746031746032,555.952380952381,1723.80952380952
eth0,3.27478416195296,3.37402004564851,532.499751910291,967.351394264166
eth0,2.52623396813059,2.91488534784298,401.671200932763,1337.54372328022
eth0,3.77620987777005,3.87558382192189,603.994832554904,825.996223790122
eth0,3.5399923459625,4.11404515882128,573.861461921163,1638.92078071183
eth0,1.75695461200586,2.14738897022938,277.01317715959,1157.44265495364
eth0,8.5453672587614,8.73739798367739,1369.56313010082,1927.60441670667
eth0,3.46363186541316,4.05739732805542,566.254329539832,1602.57298367145
