executable,cachemisses,runningtime
./mem-walk,12071022766,130.484403999
./mem-walk,13212567595,139.165831823
./mem-walk,13690927712,144.268318327
./mem-walk,13534938762,143.524177435
./mem-walk,11307576425,124.960658615
./mem-walk,11906255220,129.302840824
./mem-walk,13614267651,144.318842788
./mem-walk,13653229265,143.241021230
./mem-walk,11928430788,129.672461084
./mem-walk,13309404611,142.226100497
