executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3648767,3.553486914
./mem-walk-no-thread-no-thrash,3682989,3.998544571
./mem-walk-no-thread-no-thrash,3597729,3.590043932
./mem-walk-no-thread-no-thrash,3421671,3.239510692
./mem-walk-no-thread-no-thrash,3594737,3.998335344
./mem-walk-no-thread-no-thrash,3442999,3.350908574
./mem-walk-no-thread-no-thrash,3540266,3.787855605
./mem-walk-no-thread-no-thrash,3821738,4.161335183
./mem-walk-no-thread-no-thrash,3463912,3.158233792
./mem-walk-no-thread-no-thrash,3659185,4.196832610
./mem-walk-no-thread,540227735,10.978231325
./mem-walk-no-thread,545092745,10.976525584
./mem-walk-no-thread,554173103,10.940199943
./mem-walk-no-thread,551056952,11.016374095
./mem-walk-no-thread,541805386,11.039193254
./mem-walk-no-thread,563024894,11.037289420
./mem-walk-no-thread,558479929,11.157186344
./mem-walk-no-thread,539489361,11.056470896
./mem-walk-no-thread,540991892,11.086199093
./mem-walk-no-thread,554104548,11.102699483
./mem-walk-no-thrash,19904056,11.629276256
./mem-walk-no-thrash,13837492,11.283334298
./mem-walk-no-thrash,5241467,11.090542685
./mem-walk-no-thrash,26621499,11.612792492
./mem-walk-no-thrash,18185603,11.273544257
./mem-walk-no-thrash,23553341,11.334086554
./mem-walk-no-thrash,5299013,11.103541542
./mem-walk-no-thrash,17103110,11.234621507
./mem-walk-no-thrash,24649926,11.474919651
./mem-walk-no-thrash,26956049,11.331650889
./mem-walk,1928883678,51.560256821
./mem-walk,1529875859,49.310216355
./mem-walk,1713679416,49.731016111
./mem-walk,1767968774,49.314360450
./mem-walk,2087942525,51.019905961
./mem-walk,1834885679,50.043456997
./mem-walk,1705238134,49.469598871
./mem-walk,1471214959,49.804828110
./mem-walk,1648351022,49.786853725
./mem-walk,2080146200,51.318758683
