executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3902849,3.845235851
./mem-walk-no-thread-no-thrash,3918751,4.109729109
./mem-walk-no-thread-no-thrash,3790743,4.069813073
./mem-walk-no-thread-no-thrash,3644400,3.520572627
./mem-walk-no-thread-no-thrash,3679350,3.658473340
./mem-walk-no-thread-no-thrash,3849617,3.911371634
./mem-walk-no-thread-no-thrash,3539234,3.174224713
./mem-walk-no-thread-no-thrash,3792715,3.856356253
./mem-walk-no-thread-no-thrash,3585037,3.322260801
./mem-walk-no-thread-no-thrash,3810936,4.106691738
./mem-walk-no-thread,545676803,11.113185662
./mem-walk-no-thread,532988983,11.117762488
./mem-walk-no-thread,528403449,11.153745214
./mem-walk-no-thread,535935401,11.075199979
./mem-walk-no-thread,546463444,11.112646558
./mem-walk-no-thread,529047447,11.064683652
./mem-walk-no-thread,544873088,11.086480883
./mem-walk-no-thread,527896740,11.114050151
./mem-walk-no-thread,557096225,11.056835021
./mem-walk-no-thread,532358245,11.115214327
./mem-walk-no-thrash,17278645,11.423051905
./mem-walk-no-thrash,18432373,11.258938115
./mem-walk-no-thrash,16302443,11.175072171
./mem-walk-no-thrash,17105110,11.412450727
./mem-walk-no-thrash,14859825,11.172826515
./mem-walk-no-thrash,11691074,11.166800006
./mem-walk-no-thrash,19364544,11.409426938
./mem-walk-no-thrash,22043607,11.287350519
./mem-walk-no-thrash,16517612,11.421351848
./mem-walk-no-thrash,21403992,11.199531558
./mem-walk,5585915619,79.887363853
./mem-walk,5288494345,77.808618924
./mem-walk,5418868767,78.328269943
./mem-walk,4728099127,74.229348040
./mem-walk,5239765256,77.125635677
./mem-walk,5181886678,76.864659583
./mem-walk,5616035520,80.707921186
./mem-walk,4825857354,74.645242140
./mem-walk,5133283287,76.626695698
./mem-walk,5271182184,77.647861870
