date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379544161525,eth0,887128,877322,236584747,214514994
1379544161525,eth2,48950,31548767341,160029576,4150548633766
1379544161525,lo,2,2,168,168
1379544171532,eth0,887151,877345,236588461,214519956
1379544171532,eth2,48950,31560130141,160029576,4151275852966
1379544171532,lo,2,2,168,168
1379544181539,eth0,887173,877368,236592009,214528506
1379544181539,eth2,48950,31571492941,160029576,4152003072166
1379544181539,lo,2,2,168,168
1379544191550,eth0,887216,877415,236598909,214544158
1379544191550,eth2,48950,31582855741,160029576,4152730291366
1379544191550,lo,2,2,168,168
1379544201559,eth0,887255,877460,236605193,214564014
1379544201559,eth2,48950,31594218541,160029576,4153457510566
1379544201559,lo,2,2,168,168
1379544211566,eth0,887287,877493,236610377,214572228
1379544211566,eth2,48950,31605581341,160029576,4154184729766
1379544211566,lo,2,2,168,168
1379544221573,eth0,887310,877520,236613989,214583776
1379544221573,eth2,48950,31616944141,160029576,4154911948966
1379544221573,lo,2,2,168,168
1379544231580,eth0,887335,877551,236618059,214599614
1379544231580,eth2,48950,31628306941,160029576,4155639168166
1379544231580,lo,2,2,168,168
1379544241587,eth0,887357,877574,236621607,214606252
1379544241587,eth2,48950,31639669741,160029576,4156366387366
1379544241587,lo,2,2,168,168
1379544251597,eth0,887400,877621,236628507,214619988
1379544251597,eth2,48950,31651032541,160029576,4157093606566
1379544251597,lo,2,2,168,168
1379544261605,eth0,887438,877665,236634609,214636814
1379544261605,eth2,48950,31662395341,160029576,4157820825766
1379544261605,lo,2,2,168,168
1379544271612,eth0,887471,877699,236639975,214644230
1379544271612,eth2,48950,31673758141,160029576,4158548044966
1379544271612,lo,2,2,168,168
1379544281619,eth0,887493,877724,236643523,214653764
1379544281619,eth2,48950,31685120941,160029576,4159275264166
1379544281619,lo,2,2,168,168
1379544291625,eth0,887517,877753,236647301,214667374
1379544291625,eth2,48950,31696483741,160029576,4160002483366
1379544291625,lo,2,2,168,168
1379544301632,eth0,887543,877783,236651427,214680960
1379544301632,eth2,48950,31707846541,160029576,4160729702566
1379544301632,lo,2,2,168,168
1379544311643,eth0,887585,877826,236658263,214692606
1379544311643,eth2,48950,31719209341,160029576,4161456921766
1379544311643,lo,2,2,168,168
1379544321651,eth0,887621,877866,236664009,214707104
1379544321651,eth2,48950,31730572141,160029576,4162184140966
1379544321651,lo,2,2,168,168
1379544331658,eth0,887657,877908,236669795,214725486
1379544331658,eth2,48950,31741934941,160029576,4162911360166
1379544331658,lo,2,2,168,168
1379544341664,eth0,887679,877931,236673343,214733028
1379544341664,eth2,48950,31753287896,160029576,4163637949286
1379544341664,lo,2,2,168,168
1379544351670,eth0,887703,877959,236677121,214744686
1379544351670,eth2,48950,31764650696,160029576,4164365168486
1379544351670,lo,2,2,168,168
1379544361676,eth0,887728,877990,236681089,214760378
1379544361676,eth2,48950,31776013496,160029576,4165092387686
1379544361676,lo,2,2,168,168
1379544371687,eth0,887770,878033,236687925,214770108
1379544371687,eth2,48950,31787376296,160029576,4165819606886
1379544371687,lo,2,2,168,168
1379544381695,eth0,887806,878073,236693671,214782690
1379544381695,eth2,48950,31798739096,160029576,4166546826086
1379544381695,lo,2,2,168,168
1379544391702,eth0,887842,878115,236699457,214799160
1379544391702,eth2,48950,31810101896,160029576,4167274045286
1379544391702,lo,2,2,168,168
1379544401708,eth0,887864,878138,236703005,214804790
1379544401708,eth2,48950,31821462187,160029576,4168001103910
1379544401708,lo,2,2,168,168
1379544411715,eth0,887888,878165,236706783,214814494
1379544411715,eth2,48950,31832824454,160029576,4168728288998
1379544411715,lo,2,2,168,168
1379544421721,eth0,887911,878193,236710395,214827910
1379544421721,eth2,48950,31844187254,160029576,4169455508198
1379544421721,lo,2,2,168,168
1379544431731,eth0,887955,878243,236717587,214848546
1379544431731,eth2,48950,31855550054,160029576,4170182727398
1379544431731,lo,2,2,168,168
1379544441738,eth0,887991,878280,236723333,214859102
1379544441738,eth2,48950,31866912854,160029576,4170909946598
1379544441738,lo,2,2,168,168
1379544451745,eth0,888025,878318,236728763,214873240
1379544451745,eth2,48950,31878275654,160029576,4171637165798
1379544451745,lo,2,2,168,168
1379544461751,eth0,888050,878349,236732849,214890854
1379544461751,eth2,48950,31889638454,160029576,4172364384998
1379544461751,lo,2,2,168,168
