date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379544058446,eth0,9170359,24851631,1985824665,34634090108
1379544058446,eth8,50808,7481254234,10040432,1365649936900
1379544058446,eth11,31549670005,48950,4150606404262,160029576
1379544058446,lo,0,0,0,0
1379544068463,eth0,9171655,24855382,1986059289,34639433690
1379544068463,eth8,50808,7481254234,10040432,1365649936900
1379544068463,eth11,31561033590,48950,4151333673702,160029576
1379544068463,lo,0,0,0,0
1379544078471,eth0,9173072,24859503,1986315983,34645316032
1379544078471,eth8,50808,7481254234,10040432,1365649936900
1379544078471,eth11,31572392538,48950,4152060646374,160029576
1379544078471,lo,0,0,0,0
1379544088485,eth0,9174393,24863346,1986555223,34650804456
1379544088485,eth8,50808,7481254234,10040432,1365649936900
1379544088485,eth11,31583756123,48950,4152787915814,160029576
1379544088485,lo,0,0,0,0
1379544098513,eth0,9175810,24867497,1986812063,34656751180
1379544098513,eth8,50808,7481254234,10040432,1365649936900
1379544098513,eth11,31595119707,48950,4153515185254,160029576
1379544098513,lo,0,0,0,0
1379544108529,eth0,9177118,24871317,1987049167,34662221164
1379544108529,eth8,50808,7481254234,10040432,1365649936900
1379544108529,eth11,31606483292,48950,4154242454694,160029576
1379544108529,lo,0,0,0,0
1379544118541,eth0,9178496,24875335,1987298877,34667972676
1379544118541,eth8,50808,7481254234,10040432,1365649936900
1379544118541,eth11,31617846877,48950,4154969724070,160029576
1379544118541,lo,0,0,0,0
1379544128557,eth0,9179889,24879374,1987551115,34673733478
1379544128557,eth8,50808,7481254234,10040432,1365649936900
1379544128557,eth11,31629210462,48950,4155696993510,160029576
1379544128557,lo,0,0,0,0
1379544138586,eth0,9181237,24883289,1987795267,34679320474
1379544138586,eth8,50808,7481254234,10040432,1365649936900
1379544138586,eth11,31640569410,48950,4156423966182,160029576
1379544138586,lo,0,0,0,0
1379544148596,eth0,9182648,24887394,1988050777,34685190792
1379544148596,eth8,50808,7481254234,10040432,1365649936900
1379544148596,eth11,31651932995,48950,4157151235622,160029576
1379544148596,lo,0,0,0,0
1379544158614,eth0,9183968,24891251,1988290073,34690711086
1379544158614,eth8,50808,7481254234,10040432,1365649936900
1379544158614,eth11,31663296580,48950,4157878505062,160029576
1379544158614,lo,0,0,0,0
1379544168626,eth0,9185295,24895133,1988530667,34696273118
1379544168626,eth8,50808,7481254234,10040432,1365649936900
1379544168626,eth11,31674660164,48950,4158605774502,160029576
1379544168626,lo,0,0,0,0
1379544178639,eth0,9186771,24899216,1988796949,34701952434
1379544178639,eth8,50808,7481254234,10040432,1365649936900
1379544178639,eth11,31686023749,48950,4159333043878,160029576
1379544178639,lo,0,0,0,0
1379544188665,eth0,9188156,24903227,1989047605,34707667864
1379544188665,eth8,50808,7481254234,10040432,1365649936900
1379544188665,eth11,31697387334,48950,4160060313318,160029576
1379544188665,lo,0,0,0,0
1379544198689,eth0,9189483,24907078,1989287943,34713165560
1379544198689,eth8,50808,7481254234,10040432,1365649936900
1379544198689,eth11,31708746282,48950,4160787286054,160029576
1379544198689,lo,0,0,0,0
1379544208704,eth0,9190880,24911143,1989540991,34718975344
1379544208704,eth8,50808,7481254234,10040432,1365649936900
1379544208704,eth11,31720109867,48950,4161514555430,160029576
1379544208704,lo,0,0,0,0
1379544218717,eth0,9192286,24915260,1989795853,34724876328
1379544218717,eth8,50808,7481254234,10040432,1365649936900
1379544218717,eth11,31731473452,48950,4162241824870,160029576
1379544218717,lo,0,0,0,0
1379544228729,eth0,9193597,24919089,1990033551,34730360658
1379544228729,eth8,50808,7481254234,10040432,1365649936900
1379544228729,eth11,31742837037,48950,4162969094310,160029576
1379544228729,lo,0,0,0,0
1379544238748,eth0,9194966,24923087,1990281623,34736083360
1379544238748,eth8,50808,7481254234,10040432,1365649936900
1379544238748,eth11,31754190776,48950,4163695733606,160029576
1379544238748,lo,0,0,0,0
1379544248777,eth0,9196270,24926865,1990517593,34741466242
1379544248777,eth8,50808,7481254234,10040432,1365649936900
1379544248777,eth11,31765549725,48950,4164422706342,160029576
1379544248777,lo,0,0,0,0
1379544258797,eth0,9197685,24930979,1990773821,34747339460
1379544258797,eth8,50808,7481254234,10040432,1365649936900
1379544258797,eth11,31776913309,48950,4165149975782,160029576
1379544258797,lo,0,0,0,0
1379544268816,eth0,9199044,24934943,1991020127,34753010532
1379544268816,eth8,50808,7481254234,10040432,1365649936900
1379544268816,eth11,31788276894,48950,4165877245222,160029576
1379544268816,lo,0,0,0,0
1379544278833,eth0,9200445,24939042,1991273953,34758883568
1379544278833,eth8,50808,7481254234,10040432,1365649936900
1379544278833,eth11,31799640479,48950,4166604514598,160029576
1379544278833,lo,0,0,0,0
1379544288869,eth0,9201906,24943055,1991537639,34764463264
1379544288869,eth8,50808,7481254234,10040432,1365649936900
1379544288869,eth11,31811004064,48950,4167331784038,160029576
1379544288869,lo,0,0,0,0
1379544298883,eth0,9203193,24946815,1991770843,34769845250
1379544298883,eth8,50808,7481254234,10040432,1365649936900
1379544298883,eth11,31822364607,48950,4168058858790,160029576
1379544298883,lo,0,0,0,0
1379544308926,eth0,9204590,24950864,1992023683,34775614926
1379544308926,eth8,50808,7481254234,10040432,1365649936900
1379544308926,eth11,31833723555,48950,4168785831462,160029576
1379544308926,lo,0,0,0,0
1379544318940,eth0,9205981,24954905,1992275637,34781382104
1379544318940,eth8,50808,7481254234,10040432,1365649936900
1379544318940,eth11,31845087140,48950,4169513100902,160029576
1379544318940,lo,0,0,0,0
1379544328959,eth0,9207368,24958945,1992526873,34787155748
1379544328959,eth8,50808,7481254234,10040432,1365649936900
1379544328959,eth11,31856450725,48950,4170240370342,160029576
1379544328959,lo,0,0,0,0
1379544338976,eth0,9208684,24962793,1992765355,34792666814
1379544338976,eth8,50808,7481254234,10040432,1365649936900
1379544338976,eth11,31867814309,48950,4170967639782,160029576
1379544338976,lo,0,0,0,0
1379544348986,eth0,9210054,24966789,1993013577,34798386060
1379544348986,eth8,50808,7481254234,10040432,1365649936900
1379544348986,eth11,31879177894,48950,4171694909222,160029576
1379544348986,lo,0,0,0,0
1379544359003,eth0,9211495,24971000,1993274847,34804413604
1379544359003,eth8,50808,7481254234,10040432,1365649936900
1379544359003,eth11,31890541479,48950,4172422178598,160029576
1379544359003,lo,0,0,0,0
1379544369028,eth0,9212904,24975082,1993529761,34810233780
1379544369028,eth8,50808,7481254234,10040432,1365649936900
1379544369028,eth11,31901900427,48950,4173149151334,160029576
1379544369028,lo,0,0,0,0
1379544379051,eth0,9214224,24978909,1993768809,34815691306
1379544379051,eth8,50808,7481254234,10040432,1365649936900
1379544379051,eth11,31914399907,48950,4173949117990,160029576
1379544379051,lo,0,0,0,0
1379544389064,eth0,9215655,24983080,1994028061,34821661686
1379544389064,eth8,50808,7481254234,10040432,1365649936900
1379544389064,eth11,31925763492,48950,4174676387430,160029576
1379544389064,lo,0,0,0,0
1379544399080,eth0,9217003,24987018,1994272359,34827298768
1379544399080,eth8,50808,7481254234,10040432,1365649936900
1379544399080,eth11,31937127077,48950,4175403656870,160029576
1379544399080,lo,0,0,0,0
1379544409096,eth0,9218527,24991218,1994547369,34833145150
1379544409096,eth8,50808,7481254234,10040432,1365649936900
1379544409096,eth11,31948490661,48950,4176130926310,160029576
1379544409096,lo,0,0,0,0
1379544419107,eth0,9219759,24994814,1994770681,34838292270
1379544419107,eth8,50808,7481254234,10040432,1365649936900
1379544419107,eth11,31959854246,48950,4176858195686,160029576
1379544419107,lo,0,0,0,0
1379544429126,eth0,9221169,24998897,1995025887,34844115882
1379544429126,eth8,50808,7481254234,10040432,1365649936900
1379544429126,eth11,31971213195,48950,4177585168422,160029576
