executable,cachemisses,runningtime
./transcode,3096616813,107.720740583
./transcode,3099668117,107.420007925
./transcode,3109761824,107.147365897
./transcode,3096005759,107.344297024
./transcode,3098768085,107.636820047
./transcode,3102553752,107.555767949
./transcode,3114691870,107.581870462
./transcode,3095919006,107.407970241
./transcode,3093955404,107.517827438
./transcode,3093756645,107.391048610
