executable,cachemisses,runningtime
./mem-walk,6033080980,83.506786994
./mem-walk,7253683896,93.953105818
./mem-walk,6155618841,84.433378241
./mem-walk,7095826164,90.650225892
./mem-walk,6483960042,87.365131626
./mem-walk,7029716918,91.064530822
./mem-walk,8057781755,99.928554402
./mem-walk,6955049834,91.331326198
./mem-walk,8243031380,101.566639357
./mem-walk,7070172412,91.690150917
