date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379511899600,eth0,473803,461085,154726128,126190130
1379511899600,eth7,5289824643,30115,1225398443076,8175428
1379511899600,lo,0,0,0,0
1379511909610,eth0,473846,461128,154733130,126199412
1379511909610,eth7,5290727786,30126,1225456244228,8176412
1379511909610,lo,0,0,0,0
1379511919620,eth0,473868,461152,154736678,126209224
1379511919620,eth7,5291697651,30136,1225518315588,8177332
1379511919620,lo,0,0,0,0
1379511929629,eth0,473904,461193,154742526,126225106
1379511929629,eth7,5292607124,30147,1225576521860,8178316
1379511929629,lo,0,0,0,0
1379511939638,eth0,473939,461232,154748146,126240390
1379511939638,eth7,5293555983,30158,1225637248836,8179300
1379511939638,lo,0,0,0,0
1379511949646,eth0,473962,461257,154751758,126249246
1379511949646,eth7,5294493080,30169,1225697223044,8180284
1379511949646,lo,0,0,0,0
1379511959654,eth0,473984,461284,154755306,126261908
1379511959654,eth7,5295470995,30179,1225759809604,8181204
1379511959654,lo,0,0,0,0
1379511969665,eth0,474029,461333,154762664,126277834
1379511969665,eth7,5296459939,30190,1225823102020,8182188
1379511969665,lo,0,0,0,0
1379511979675,eth0,474051,461357,154766212,126285606
1379511979675,eth7,5297452423,30201,1225886620996,8183172
1379511979675,lo,0,0,0,0
1379511989684,eth0,474088,461399,154772124,126299512
1379511989684,eth7,5298442645,30212,1225949995204,8184156
1379511989684,lo,0,0,0,0
1379511999692,eth0,474123,461438,154777744,126312756
1379511999692,eth7,5299394109,30222,1226010888900,8185076
1379511999692,lo,0,0,0,0
1379512009700,eth0,474145,461462,154781292,126319508
1379512009700,eth7,5300349256,30233,1226072018308,8186060
1379512009700,lo,0,0,0,0
1379512019709,eth0,474167,461487,154784840,126330054
1379512019709,eth7,5301254286,30244,1226129940164,8187044
1379512019709,lo,0,0,0,0
1379512029719,eth0,474211,461536,154791906,126347798
1379512029719,eth7,5302193386,30255,1226190042628,8188028
1379512029719,lo,0,0,0,0
1379512039729,eth0,474236,461565,154795874,126362202
1379512039729,eth7,5303180778,30265,1226253235716,8188948
1379512039729,lo,0,0,0,0
1379512049739,eth0,474272,461603,154801722,126373890
1379512049739,eth7,5304160595,30275,1226315944004,8189868
1379512049739,lo,0,0,0,0
1379512059748,eth0,474304,461640,154806922,126388824
1379512059748,eth7,5305089196,30287,1226375374468,8190916
1379512059748,lo,0,0,0,0
1379512069759,eth0,474328,461668,154810826,126402144
1379512069759,eth7,5306065493,30297,1226437857476,8191836
1379512069759,lo,0,0,0,0
1379512079767,eth0,474351,461693,154814438,126410676
1379512079767,eth7,5307004086,30308,1226497927428,8192820
1379512079767,lo,0,0,0,0
1379512089777,eth0,474395,461742,154821504,126426380
1379512089777,eth7,5307964562,30318,1226559397892,8193740
1379512089777,lo,0,0,0,0
1379512099787,eth0,474419,461770,154825408,126438680
1379512099787,eth7,5308921347,30330,1226620632132,8194788
1379512099787,lo,0,0,0,0
1379512109796,eth0,474455,461808,154831256,126448328
1379512109796,eth7,5309887900,30340,1226682491524,8195708
1379512109796,lo,0,0,0,0
1379512119804,eth0,474488,461846,154836520,126461286
1379512119804,eth7,5310819971,30351,1226742144068,8196692
1379512119804,lo,0,0,0,0
1379512129813,eth0,474513,461875,154840488,126472630
1379512129813,eth7,5311875451,30362,1226809694788,8197704
1379512129813,lo,0,0,0,0
1379512139821,eth0,474535,461899,154844036,126479058
1379512139821,eth7,5312812133,30374,1226869642436,8198752
1379512139821,lo,0,0,0,0
1379512149830,eth0,474578,461945,154851038,126492582
1379512149830,eth7,5313405789,30384,1226907636420,8199672
1379512149830,lo,0,0,0,0
1379512159840,eth0,474600,461972,154854586,126506636
1379512159840,eth7,5314384564,30395,1226970278020,8200656
1379512159840,lo,0,0,0,0
1379512169850,eth0,474639,462015,154860854,126522916
