date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379525639082,eth0,7492713,20134203,1683389519,28002287520
1379525639082,eth8,44833,6915814538,9501932,1329461796356
1379525639082,eth11,24826952056,43195,2677199788982,159505156
1379525639082,lo,0,0,0,0
1379525649108,eth0,7494220,20138619,1683662769,28008614354
1379525649108,eth8,44844,6916064548,9502916,1329477796996
1379525649108,eth11,24827202065,43205,2677215789558,159506076
1379525649108,lo,0,0,0,0
1379525659124,eth0,7495629,20142748,1683918279,28014534130
1379525659124,eth8,44855,6916314559,9503900,1329493797700
1379525659124,eth11,24827452074,43215,2677231790134,159506996
1379525659124,lo,0,0,0,0
1379525669143,eth0,7497143,20147163,1684192565,28020846404
1379525669143,eth8,44865,6916564568,9504820,1329509798276
1379525669143,eth11,24827701983,43226,2677247784310,159507980
1379525669143,lo,0,0,0,0
1379525679157,eth0,7498667,20151617,1684468807,28027228014
1379525679157,eth8,44876,6916814579,9505804,1329525798980
1379525679157,eth11,24827951992,43236,2677263784886,159508900
1379525679157,lo,0,0,0,0
1379525689178,eth0,7500153,20155925,1684737899,28033372974
1379525689178,eth8,44887,6917064589,9506788,1329541799620
1379525689178,eth11,24828202002,43246,2677279785526,159509820
1379525689178,lo,0,0,0,0
1379525699186,eth0,7501590,20160131,1684998371,28039395838
1379525699186,eth8,44898,6917314497,9507772,1329557793732
1379525699186,eth11,24828452012,43257,2677295786166,159510804
1379525699186,lo,0,0,0,0
1379525709198,eth0,7503059,20164426,1685264611,28045548414
1379525709198,eth8,44908,6917564507,9508692,1329573794372
1379525709198,eth11,24828702021,43267,2677311786742,159511724
1379525709198,lo,0,0,0,0
1379525719224,eth0,7504498,20168638,1685525573,28051584594
1379525719224,eth8,44919,6917814517,9509676,1329589795012
1379525719224,eth11,24828951929,43277,2677327780854,159512644
1379525719224,lo,0,0,0,0
1379525729242,eth0,7506020,20173074,1685801323,28057929948
1379525729242,eth8,44930,6918064527,9510660,1329605795652
1379525729242,eth11,24829201939,43288,2677343781494,159513628
1379525729242,lo,0,0,0,0
1379525739256,eth0,7507579,20177648,1686084045,28064486220
1379525739256,eth8,44940,6918314537,9511580,1329621796292
1379525739256,eth11,24829451948,43298,2677359782070,159514548
1379525739256,lo,0,0,0,0
1379525749282,eth0,7509042,20181618,1686347569,28069974590
1379525749282,eth8,44951,6918564445,9512564,1329637790404
1379525749282,eth11,24829701958,43308,2677375782710,159515468
1379525749282,lo,0,0,0,0
1379525759300,eth0,7510507,20185914,1686613145,28076132756
1379525759300,eth8,44961,6918814454,9513484,1329653790980
1379525759300,eth11,24829951968,43319,2677391783350,159516452
1379525759300,lo,0,0,0,0
1379525769317,eth0,7511938,20190098,1686872579,28082127244
1379525769317,eth8,44973,6919064466,9514532,1329669791748
1379525769317,eth11,24830201977,43329,2677407783926,159517372
1379525769317,lo,0,0,0,0
1379525779341,eth0,7513450,20194526,1687146685,28088472894
1379525779341,eth8,44983,6919314475,9515452,1329685792324
1379525779341,eth11,24830451885,43339,2677423778038,159518292
1379525779341,lo,0,0,0,0
1379525789358,eth0,7514949,20198898,1687418249,28094721688
1379525789358,eth8,44994,6919564485,9516436,1329701792964
1379525789358,eth11,24830701895,43350,2677439778678,159519276
1379525789358,lo,0,0,0,0
1379525799377,eth0,7516350,20202989,1687672247,28100578946
1379525799377,eth8,45004,6919814495,9517356,1329717793604
1379525799377,eth11,24830951905,43360,2677455779318,159520196
1379525799377,lo,0,0,0,0
1379525809389,eth0,7517859,20207340,1687946137,28106782180
1379525809389,eth8,45016,6920064404,9518404,1329733787780
1379525809389,eth11,24831201914,43370,2677471779894,159521116
1379525809389,lo,0,0,0,0
1379525819408,eth0,7519523,20212219,1688247765,28113779586
1379525819408,eth8,45026,6920314414,9519324,1329749788420
1379525819408,eth11,24831451924,43381,2677487780534,159522100
1379525819408,lo,0,0,0,0
1379525829419,eth0,7520971,20216405,1688513207,28119772670
1379525829419,eth8,45037,6920564424,9520308,1329765789060
1379525829419,eth11,24831701934,43391,2677503781174,159523020
1379525829419,lo,0,0,0,0
1379525839441,eth0,7522491,20220817,1688789719,28126095616
1379525839441,eth8,45047,6920814433,9521228,1329781789636
1379525839441,eth11,24831951841,43401,2677519775222,159523940
1379525839441,lo,0,0,0,0
1379525849457,eth0,7524028,20225040,1689066959,28131969276
1379525849457,eth8,45058,6921064444,9522212,1329797790340
1379525849457,eth11,24832201850,43411,2677535775798,159524860
1379525849457,lo,0,0,0,0
1379525859477,eth0,7525457,20229194,1689327063,28137915174
1379525859477,eth8,45069,6921314454,9523196,1329813790980
1379525859477,eth11,24832451861,43422,2677551776502,159525844
1379525859477,lo,0,0,0,0
1379525869493,eth0,7526985,20233607,1689604411,28144208536
1379525869493,eth8,45080,6921564362,9524180,1329829785092
1379525869493,eth11,24832701870,43432,2677567777078,159526764
1379525869493,lo,0,0,0,0
1379525879508,eth0,7528507,20237998,1689885665,28150504226
1379525879508,eth8,45090,6921814372,9525100,1329845785732
1379525879508,eth11,24832951879,43442,2677583777654,159527684
1379525879508,lo,0,0,0,0
1379525889526,eth0,7529984,20242275,1690156387,28156628490
1379525889526,eth8,45101,6922064382,9526084,1329861786372
1379525889526,eth11,24833201788,43453,2677599771830,159528668
1379525889526,lo,0,0,0,0
1379525899548,eth0,7531472,20246605,1690428369,28162836596
1379525899548,eth8,45112,6922314392,9527068,1329877787012
1379525899548,eth11,24833451797,43463,2677615772406,159529588
1379525899548,lo,0,0,0,0
1379525909566,eth0,7532973,20250973,1690700265,28169081826
1379525909566,eth8,45123,6922564403,9528052,1329893787716
1379525909566,eth11,24833701806,43473,2677631772982,159530508
1379525909566,lo,0,0,0,0
1379525919575,eth0,7534400,20255141,1690958885,28175049156
1379525919575,eth8,45133,6922814310,9528972,1329909781764
1379525919575,eth11,24833951817,43484,2677647773686,159531492
1379525919575,lo,0,0,0,0
1379525929600,eth0,7535909,20259524,1691232187,28181305650
1379525929600,eth8,45144,6923064320,9529956,1329925782404
1379525929600,eth11,24834201826,43494,2677663774262,159532412
1379525929600,lo,0,0,0,0
