executable,cachemisses,runningtime
./transcode,3099756224,107.506361554
./transcode,3101044273,107.670602220
./transcode,3101246597,107.136335861
./transcode,3096754257,107.174516406
./transcode,3095795184,107.535343069
./transcode,3099780485,107.655259075
./transcode,3116094814,107.183697854
./transcode,3098525737,107.090163911
./transcode,3099481697,107.164972566
./transcode,3097895686,107.865065142
