executable,cachemisses,runningtime
sleep,12696,60.001617045
sleep,4001,60.002305951
sleep,2424,60.001998794
sleep,1538,60.002424347
sleep,1577,60.002128938
sleep,1536,60.002036363
sleep,1332,60.002916227
sleep,2074,60.002529918
sleep,1596,60.002755085
sleep,2016,60.002460356
