executable,type,mean,min,max,sd,rsd
mem-walk-no-thread-no-thrash,cache-misses,3673877,3473240,3832213,129506.4,3.525059
mem-walk-no-thread-no-thrash,running-time,3.64331,3.146461,4.099048,0.3599242,9.879046
mem-walk-no-thread,cache-misses,566819900,535640773,604798414,32185729,5.678299
mem-walk-no-thread,running-time,10.96474,10.85122,11.09173,0.09975474,0.9097775
mem-walk-no-thrash,cache-misses,12843710,5223253,24683817,7825779,60.93083
mem-walk-no-thrash,running-time,11.28876,10.97763,11.99246,0.297097,2.631795
mem-walk,cache-misses,2025691620,1564740675,4497571254,878053070,43.34584
mem-walk,running-time,52.50562,49.84805,70.64729,6.404406,12.19756
