executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3664547,3.428853064
./mem-walk-no-thread-no-thrash,3735751,3.493688397
./mem-walk-no-thread-no-thrash,3531516,3.146461276
./mem-walk-no-thread-no-thrash,3832213,4.099047959
./mem-walk-no-thread-no-thrash,3825528,4.009628513
./mem-walk-no-thread-no-thrash,3786959,4.053397186
./mem-walk-no-thread-no-thrash,3523473,3.398197403
./mem-walk-no-thread-no-thrash,3720683,3.703826339
./mem-walk-no-thread-no-thrash,3644864,3.910177941
./mem-walk-no-thread-no-thrash,3473240,3.189819884
./mem-walk-no-thread,587029109,11.018098258
./mem-walk-no-thread,604798414,11.091730593
./mem-walk-no-thread,599016379,11.051568833
./mem-walk-no-thread,590344228,11.058389329
./mem-walk-no-thread,603488639,11.066826685
./mem-walk-no-thread,536008873,10.882301900
./mem-walk-no-thread,537253140,10.859587261
./mem-walk-no-thread,537836352,10.880378634
./mem-walk-no-thread,536783088,10.887302627
./mem-walk-no-thread,535640773,10.851215987
./mem-walk-no-thrash,5227989,10.977627649
./mem-walk-no-thrash,5223253,11.070281854
./mem-walk-no-thrash,5243612,11.081542057
./mem-walk-no-thrash,16944011,11.298987902
./mem-walk-no-thrash,15228232,11.151352112
./mem-walk-no-thrash,24683817,11.354557518
./mem-walk-no-thrash,6069582,11.086808040
./mem-walk-no-thrash,23751448,11.479907379
./mem-walk-no-thrash,8046200,11.992460485
./mem-walk-no-thrash,18018951,11.394084827
./mem-walk,1564740675,50.138098554
./mem-walk,1704177423,49.848054012
./mem-walk,1778442904,49.956833868
./mem-walk,1882416454,50.383881454
./mem-walk,1789079114,50.778716618
./mem-walk,1997744583,51.987376918
./mem-walk,1767637298,50.744389356
./mem-walk,4497571254,70.647291103
./mem-walk,1694287808,50.562643963
./mem-walk,1580818689,50.008880742
